,회사이름,회사코드,옥수치17/12,옥수치18/12,옥수치19/12,옥수치20/09,업종
596,KTis,58860,7.997118155619598,6.802721088435375,6.865671641791044,7.272727272727272,기타 정보 서비스업
597,LG상사,1120,5.462779507500708,4.090751987359898,3.4613804437140514,2.6497536719001795,상품 중개업
598,MH에탄올,23150,1.953219194598505,0.2888781896966779,1.825415399017084,1.806663538244956,알코올음료 제조업
599,SBS,34120,2.4595554386426413,0.7958801498127341,1.5611448395490026,4.3057503506311345,텔레비전 방송업
600,SBS미디어홀딩스,101060,-1.6969218626677192,0.7992895204262878,2.5437201907790143,-4.2402826855123665,텔레비전 방송업
601,SK텔레콤,17670,7.526339248541608,4.622254358603555,3.9857661468413697,3.684324246461882,전기 통신업
602,강원랜드,35250,34.18104558331187,27.779927760577923,31.834349593495933,-21.708597948216905,유원지 및 기타 오락관련 서비스업
603,교보증권,30610,1.3547639561484297,1.2915818763237674,1.4137533615059548,1.0006735302607526,금융 지원 서비스업
604,국제약품,2720,2.166666666666667,2.9756537421100093,4.737732656514383,6.071428571428571,의약품 제조업
605,금양,1570,7.589803012746234,7.6923076923076925,4.7742605085625325,2.2041207474844278,기초 화학물질 제조업
606,넥센타이어,2350,7.424612550558647,6.222707423580786,6.743838199908955,0.2877745435300344,고무제품 제조업
607,녹십자홀딩스,5250,5.4842816570365285,2.3689395031473737,1.3380870636911837,3.2370688019430003,회사 본부 및 경영 컨설팅 서비스업
608,농심홀딩스,72710,13.072439633638634,10.672552583744483,10.699481865284973,13.253301320528212,기타 금융업
609,다스코,58730,10.926980838943553,11.520190023752965,1.8674698795180724,-1.4606741573033708,"구조용 금속제품, 탱크 및 증기발생기 제조업"
610,대교,19680,14.183291770573563,7.3415543447089195,6.137787056367433,-4.349545274812178,초등 교육기관
611,대림건설,1880,29.00657667012807,27.943436827543806,41.365345675441134,23.315419594873923,건물 건설업
612,대웅제약,69620,4.059117402164864,2.8705148205928235,4.513783701908512,0.8588576158940397,의약품 제조업
613,더존비즈온,12510,27.475516866158863,34.02646502835538,15.275554539217927,10.948105977665863,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
614,덕성,4830,2.631578947368421,-3.4328358208955225,0.7256894049346879,6.275033377837117,플라스틱제품 제조업
615,동방아그로,7590,5.185758513931889,4.916847433116414,5.256064690026954,6.392467789890982,"비료, 농약 및 살균, 살충제 제조업"
616,동서,26960,23.885828743114672,22.337125129265765,21.987435750999428,15.812431842966195,음·식료품 및 담배 도매업
617,동성코퍼레이션,102260,0.5519093078758951,1.2254516889238019,7.82122905027933,8.758436666143462,회사 본부 및 경영 컨설팅 서비스업
618,동아쏘시오홀딩스,640,9.866962305986695,8.629528366370472,8.001212304894679,5.905397562391179,기타 금융업
619,동양,1520,1.2265512265512266,0.12444444444444445,-3.4589571502323184,-0.2437325905292479,"시멘트, 석회, 플라스터 및 그 제품 제조업"
620,동양생명,82640,0.7846332090162703,0.18865531564095248,0.32347079109252336,0.36756995731994174,보험업
621,동원산업,6040,12.32508368545245,9.225417921295817,8.46968238691049,11.149430503244544,어로 어업
622,디아이,3160,10.123239436619716,16.61514683153014,-4.2819499341238485,4.536741214057508,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
623,디와이,13570,7.27214480217844,7.136251541307028,6.8181818181818175,4.446165762974439,기타 금융업
624,디피씨,26890,14.489311163895488,16.219512195121947,13.820335636722605,17.647058823529417,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
625,롯데정밀화학,4000,10.436824800375764,18.702290076335878,17.170528602461985,9.58063121487246,기초 화학물질 제조업
626,롯데푸드,2270,6.6639822830682505,6.8351870576339735,4.073068378178228,4.087019843437101,낙농제품 및 식용빙과류 제조업
627,맥쿼리인프라,88980,,,,,신탁업 및 집합투자업
628,메타랩스,90370,-46.22093023255814,-11.340206185567009,-2.4242424242424243,1.611047180667434,봉제의복 제조업
629,명문제약,17180,3.327417923691216,2.1102497846683894,-5.676855895196508,-8.450106157112527,의약품 제조업
630,모토닉,9680,9.566517189835576,4.652996845425868,8.206429780033842,7.481060606060606,자동차 신품 부품 제조업
631,미래에셋맵스리츠,357250,,,,inf,부동산 임대 및 공급업
632,미원화학,134380,17.08542713567839,10.336538461538463,14.116575591985429,11.993382961124894,기타 화학제품 제조업
633,범양건영,2410,3.3505154639175267,11.03896103896104,14.465408805031444,8.857509627727858,건물 건설업
634,베트남개발1,96300,,,,,신탁업 및 집합투자업
635,빙그레,5180,9.034105701640199,10.83838940981798,12.331717824448035,11.855104281009881,낙농제품 및 식용빙과류 제조업
636,삼성바이오로직스,207940,3.721244925575101,2.4582928766881453,3.6120849253554974,7.853444217793817,기초 의약물질 및 생물학적 제제 제조업
637,삼성에스디에스,18260,17.016723652687645,20.54223637385278,19.572609022259122,11.74730699282531,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
638,삼성증권,16360,0.949815072086298,1.19779110690436,1.1592722744447206,0.8606239899563259,금융 지원 서비스업
639,삼성카드,29780,2.19124887317107,2.0773741573960343,2.040844111640572,1.9239245775855032,기타 금융업
640,삼양통상,2170,18.88680425265791,22.031571722717914,34.93635077793494,25.80025608194622,"가죽, 가방 및 유사제품 제조업"
641,삼영무역,2810,8.863025962399284,6.4638783269961975,4.343720491029273,8.181818181818182,기타 전문 도매업
642,삼정펄프,9770,9.471094710947106,-5.498721227621484,9.852941176470589,16.027397260273972,"펄프, 종이 및 판지 제조업"
643,샘표식품,248170,11.29032258064516,11.393746687864336,15.648662291771831,19.32078935291418,기타 식품 제조업
644,서연이화,200880,-0.9265588212956634,0.8301051466519093,1.3661883967560824,0.4047838086476541,자동차 신품 부품 제조업
645,성보화학,3080,-3.0075187969924815,0.3164556962025317,-4.612159329140461,2.3904382470119523,"비료, 농약 및 살균, 살충제 제조업"
646,세아제강,306200,,1.0983622634108072,4.632152588555858,5.371512174730903,1차 철강 제조업
647,센트랄모텍,308170,5.381400208986416,5.576610720086627,5.484558040468584,1.7215189873417722,자동차 신품 부품 제조업
648,솔루스첨단소재,336370,,,14.666666666666664,13.007083065035415,전자부품 제조업
649,송원산업,4430,7.100977198697069,6.927787700944117,7.293075882425286,6.192065257693733,기타 화학제품 제조업
650,신성이엔지,11930,-0.9924709103353868,-1.3261761919797914,3.1422092646582436,3.611111111111111,반도체 제조업
651,신세계인터내셔날,31430,3.3794571580627992,7.346128391793513,9.021031280025623,1.6870692315605391,"섬유, 의복, 신발 및 가죽제품 소매업"
652,신세계푸드,31440,5.892821831125173,4.664623765747361,3.300624442462088,0.34391837670526193,음식점업
653,신화실업,1770,6.349206349206349,6.142034548944338,1.9267822736030824,-1.059322033898305,1차 철강 제조업
654,씨아이테크,4920,-11.068702290076336,-6.172839506172839,-12.350597609561751,-8.116883116883116,그외 기타 제품 제조업
655,아세아시멘트,183190,7.357212003872218,4.592635546535226,4.705882352941177,2.59568345323741,"시멘트, 석회, 플라스터 및 그 제품 제조업"
656,애경산업,18250,24.267578125,29.475251209527354,19.77161500815661,5.568246716162193,기타 화학제품 제조업
657,에이플러스에셋,244920,53.74592833876222,57.43440233236153,16.126543209876544,14.141414141414142,보험 및 연금관련 서비스업
658,엔에이치엔,181710,3.5411776711909377,4.6822742474916375,6.289445048966267,5.760336370007009,소프트웨어 개발 및 공급업
659,유니켐,11330,4.195804195804196,11.660777385159012,11.997319034852548,4.209657449442839,"가죽, 가방 및 유사제품 제조업"
660,유양디앤유,11690,-4.27807486631016,-30.97643097643098,-6.390977443609022,-4.60431654676259,반도체 제조업
661,유화증권,3460,1.1992771480203712,0.9336445481827276,1.0385259631490789,0.8185538881309686,금융 지원 서비스업
662,이구산업,25820,5.320344698388911,-0.03865481252415925,0.2290076335877863,0.648854961832061,1차 비철금속 제조업
663,이월드,84680,2.8979238754325265,1.997394702561876,3.8024475524475534,-2.4001794526693585,유원지 및 기타 오락관련 서비스업
664,일성신약,3120,0.9774436090225564,0.9126984126984128,-0.5299633102323685,-0.33167495854063017,의약품 제조업
665,제이에스코퍼레이션,194370,13.996316758747698,3.836317135549872,8.35214446952596,0.8582574772431729,"가죽, 가방 및 유사제품 제조업"
666,제이준코스메틱,25620,16.0431654676259,4.052511415525114,-68.96551724137932,-11.420204978038068,기타 화학제품 제조업
667,조비,1550,1.834862385321101,2.256532066508313,1.11731843575419,4.501607717041801,"비료, 농약 및 살균, 살충제 제조업"
668,조선선재,120030,61.24567474048442,43.31210191082803,46.843853820598014,32.11920529801324,기타 금속 가공제품 제조업
669,종근당바이오,63160,5.70342205323194,4.179104477611942,6.7484662576687136,3.076379066478077,의약품 제조업
670,지누스,13890,30.98791755508173,12.866488975042405,17.244813278008298,10.277711844291481,가구 제조업
671,진양화학,51630,-1.818181818181818,-1.5706806282722512,-7.670454545454546,0.8356545961002786,플라스틱제품 제조업
672,케이탑리츠,145270,172.41379310344826,232.25806451612902,318.1818181818182,181.25,부동산 임대 및 공급업
673,코람코에너지리츠,357120,,,,1212.5,부동산 임대 및 공급업
674,코스모신소재,5070,4.411001556824079,6.7230632235084595,-1.7357762777242045,2.810116419108792,기타 화학제품 제조업
675,코웨이,21240,24.889427127211462,24.463478915662645,18.061083743842367,18.381672323356987,그외 기타 개인 서비스업
676,쿠쿠홈시스,284740,1.2929919834497028,13.998340937370383,21.83200579290369,19.64935494541846,개인 및 가정용품 임대업
677,키위미디어그룹,12170,-5.295566502463053,-25.78125,-35.880398671096344,-20.155038759689926,"영화, 비디오물, 방송프로그램 제작 및 배급업"
678,태평양물산,7980,6.0336048879837065,7.561656584457888,9.013144168579178,1.4362991979108377,봉제의복 제조업
679,테이팩스,55490,7.989347536617843,4.966887417218543,6.001446131597977,8.833063209076176,플라스틱제품 제조업
680,텔코웨어,78000,16.560509554140125,17.543859649122805,8.651399491094146,-2.8653295128939833,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
681,티와이홀딩스,363280,,,,-0.08216926869350863,기타 금융업
682,팜스코,36580,6.762893285760622,3.317469204927212,2.469135802469136,3.3981643356643367,"곡물가공품, 전분 및 전분제품 제조업"
683,퍼시스,16800,12.928611579539067,16.910866910866908,16.224951519069165,11.797752808988767,가구 제조업
684,풍산홀딩스,5810,28.373168851195068,11.893124796350605,3.0345602697386913,1.8798955613577024,기타 금융업
685,하이스틸,71090,5.159474671669793,-2.617010568696528,0.5555555555555556,-0.4639175257731959,1차 철강 제조업
686,하이트진로,80,2.8786478278093233,3.0564289819792405,2.9070533948582726,5.642450879007238,알코올음료 제조업
687,한국석유공업,4090,5.253422123566407,3.117956423741548,2.4576954069298957,5.331112036651397,기타 비금속 광물제품 제조업
688,한국수출포장공업,2200,-2.371949123410107,8.25,7.048940832724616,3.7701317715959006,"골판지, 종이 상자 및 종이용기 제조업"
689,한국자산신탁,123890,191.2844036697248,220.9935897435897,134.23529411764704,54.432548179871524,신탁업 및 집합투자업
690,한국주강,25890,-3.4825870646766166,-17.3828125,-12.628865979381445,0.2518891687657431,특수 목적용 기계 제조업
691,한국콜마홀딩스,24720,24.67065868263473,28.07666442501681,21.527777777777782,16.90793283149971,기타 금융업
692,한국항공우주,47810,-7.161467260884471,4.2260839443450156,6.715235983528666,3.421352151149556,"항공기,우주선 및 부품 제조업"
693,한라홀딩스,60980,11.487826871055008,10.269599148634269,13.771689497716894,7.563764291996483,기타 금융업
694,한미사이언스,8930,5.299015897047691,4.182509505703422,6.502423263327948,7.36071573810492,기타 금융업
695,한샘,9240,23.550117331545426,10.967489228358794,7.473881596571123,8.471184631803629,생활용품 도매업
696,한솔홀딩스,4150,2.1463905424666723,2.6134375964605407,4.750402576489535,2.583770690351231,기타 금융업
697,한신기계공업,11700,9.888357256778306,7.704654895666131,3.0428769017980635,3.6443148688046647,일반 목적용 기계 제조업
698,한화,880,10.246273154849764,7.455274954800255,4.296564885496183,5.292450323304497,기타 화학제품 제조업
699,한화에어로스페이스,12450,1.7000943357532503,0.8078599304511564,2.22174404217548,2.0754950495049505,"항공기,우주선 및 부품 제조업"
700,현대자동차,5380,5.905284640476893,3.039902008278092,4.270932663661832,1.3196954388742488,자동차용 엔진 및 자동차 제조업
701,현대퓨처넷,126560,12.785269709543568,10.967590418036638,9.80062454960365,7.257870704157653,텔레비전 방송업
702,효성 ITX,94280,11.574952561669829,11.542390194075587,9.97697620874904,8.902077151335313,기타 사업지원 서비스업
703,휴니드테크놀러지스,5870,12.679245283018869,17.403958090803258,4.0,-1.4498933901918978,통신 및 방송 장비 제조업
704,EMW,79190,-2.634730538922156,4.509283819628647,2.6570048309178738,-13.520408163265307,통신 및 방송 장비 제조업
705,JTC,950170,20.6528980679547,11.636178861788617,5.659505659505659,-7.908611599297012,종합 소매업
706,KCC건설,21320,13.391693052710002,7.790091264667534,10.195942431073348,7.982388973966309,건물 건설업
707,KCI,36670,9.922178988326847,19.62134251290878,22.137404580152673,16.91275167785235,기타 화학제품 제조업
708,KD,44180,-14.761215629522429,-7.062780269058296,10.905349794238685,-15.285451197053408,건물 건설업
709,KG ETS,151860,11.048839071257005,9.855072463768117,10.365058670143416,9.257003654080386,폐기물 처리업
710,KG모빌리언스,46440,6.782141985850207,5.408712677435143,10.163551401869158,9.264305177111716,소프트웨어 개발 및 공급업
711,NEW,160550,-2.8729281767955803,-6.937172774869111,-4.003954522985665,1.2948793407886992,"영화, 비디오물, 방송프로그램 제작 및 배급업"
712,SBI핀테크솔루션즈,950110,26.368159203980106,24.429967426710096,28.544061302682,17.037037037037038,소프트웨어 개발 및 공급업
713,SGA솔루션즈,184230,6.521739130434782,-18.14595660749507,-31.48148148148148,0.0,소프트웨어 개발 및 공급업
714,SM Life Design,63440,7.296137339055795,-3.6144578313253017,1.5444015444015444,-3.041825095057034,기록매체 복제업
715,W홀딩컴퍼니,52300,5.737704918032787,-15.859030837004404,-25.0,0.0,기타 운송관련 서비스업
716,교보8호스팩,307280,,,0.0,-50.0,금융 지원 서비스업
717,교보9호스팩,331520,,,-inf,-100.0,금융 지원 서비스업
718,국전약품,307750,16.451612903225804,11.528822055137846,11.522633744855966,,의약품 제조업
719,나노신소재,121600,12.781954887218044,11.12531969309463,7.103064066852367,1.6709511568123392,기타 화학제품 제조업
720,나인테크,267320,-1.6064257028112447,10.843373493975903,16.455696202531644,5.9033989266547415,특수 목적용 기계 제조업
721,네패스아크,330860,,,13.882532418001526,,"그외 기타 전문, 과학 및 기술 서비스업"
722,넥스트아이,137940,2.4714828897338403,11.965811965811966,5.457227138643068,-10.307692307692307,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
723,넥슨지티,41140,-2.564102564102564,-29.612220916568745,-35.25798525798526,6.516853932584269,소프트웨어 개발 및 공급업
724,노터스,278650,38.4,18.181818181818183,17.539267015706805,11.97339246119734,자연과학 및 공학 연구개발업
725,누리플랜,69140,1.6778523489932886,-6.301369863013699,-2.1316033364226143,3.7238873751135335,"구조용 금속제품, 탱크 및 증기발생기 제조업"
726,뉴프라이드,900100,-25.656565656565647,-11.724137931034482,-3.3783783783783785,-2.7210884353741496,자동차 부품 및 내장품 판매업
727,다산네트웍스,39560,-0.050994390617032134,5.05804311774461,-0.06317119393556538,-1.3196009011908594,통신 및 방송 장비 제조업
728,다원시스,68240,3.1161473087818696,2.9907184599518737,2.4418946749043844,3.338632750397456,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
729,대명소노시즌,7720,2.018633540372671,1.3900709219858156,5.006418485237483,-0.6211180124223602,상품 종합 도매업
730,대성미생물,36480,7.968127490039841,12.87878787878788,9.090909090909092,6.666666666666668,의약품 제조업
731,대원산업,5710,17.720465890183032,13.646532438478749,11.092366090257276,1.232101232101232,자동차 신품 부품 제조업
732,더블유에스아이,299170,43.47826086956522,52.0,37.398373983739845,,생활용품 도매업
733,덕신하우징,90410,8.011869436201781,11.2407211028632,2.4667931688804554,-5.823293172690764,"구조용 금속제품, 탱크 및 증기발생기 제조업"
734,데일리블록체인,139050,-11.98501872659176,-4.149377593360995,-1.5873015873015872,2.416918429003021,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
735,덴티스,261200,3.3783783783783785,1.8134715025906731,9.330143540669855,-4.895104895104895,의료용 기기 제조업
736,동신건설,25950,28.70090634441088,4.0625,-1.2987012987012987,4.320987654320987,토목 건설업
737,동일기연,32960,10.434782608695652,-6.306306306306306,3.9823008849557517,0.425531914893617,전자부품 제조업
738,듀오백,73190,2.4489795918367347,-11.153846153846157,-9.615384615384617,6.147540983606558,가구 제조업
739,드림어스컴퍼니,60570,-9.090909090909092,-3.02734375,-32.8009828009828,-11.085450346420323,기타 전문 도매업
740,디지아이,43360,1.96078431372549,-5.836575875486381,-15.0,-0.43859649122807015,컴퓨터 및 주변장치 제조업
741,디지털대성,68930,13.003901170351105,15.809284818067756,23.034934497816597,15.53701772679875,일반 교습 학원
742,디티앤씨,187220,5.888538380651945,3.3030553261767133,0.2894356005788712,0.6076975016880486,기타 과학기술 서비스업
743,라이브플렉스,50120,8.270676691729323,-3.692307692307693,-1.007751937984496,0.9224091155724362,생활용품 도매업
744,램테크놀러지,171010,2.586206896551724,4.605263157894736,9.740259740259743,3.415559772296015,기초 화학물질 제조업
745,러셀,217500,41.8848167539267,25.110132158590307,14.984709480122323,12.096774193548386,특수 목적용 기계 제조업
746,레고켐바이오,141080,-16.839916839916842,-38.8268156424581,39.73063973063972,-13.808463251670377,자연과학 및 공학 연구개발업
747,레몬,294140,45.89041095890411,-1.0309278350515465,-9.294117647058824,25.795053003533567,화학섬유 제조업
748,로보스타,90360,9.383378016085793,1.8106995884773665,-5.096011816838995,-9.017857142857142,특수 목적용 기계 제조업
749,리드코프,12700,4.476199488975111,355.5555555555556,189.78873239436618,242.22222222222217,기타 전문 도매업
750,메디콕스,54180,-0.4310344827586207,-1.7716535433070866,-1.0638297872340423,-4.8979591836734695,선박 및 보트 건조업
751,메디포스트,78160,-3.7819799777530587,-6.071757129714812,-7.493061979648473,-1.866666666666667,기초 의약물질 및 생물학적 제제 제조업
752,미래컴퍼니,49950,32.068965517241374,27.02980472764645,5.082417582417582,-15.413070283600495,특수 목적용 기계 제조업
753,바이브컴퍼니,301300,4.697986577181208,7.303370786516854,-1.5306122448979589,,소프트웨어 개발 및 공급업
754,바이오니아,64550,-13.043478260869565,-21.402214022140218,-15.539305301645337,90.23199023199024,의료용품 및 기타 의약 관련제품 제조업
755,베뉴지,19010,0.6568658116984674,0.4745762711864406,1.3083296990841693,0.4119935912108034,종합 소매업
756,베셀,177350,14.693295292439373,3.6775106082036775,-10.579710144927537,-2.311248073959938,특수 목적용 기계 제조업
757,보라티알,250000,34.84848484848485,17.346938775510207,7.5650118203309695,5.922551252847381,음·식료품 및 담배 도매업
758,부방,14470,-1.8473505104521144,2.0130850528434827,-2.115869017632242,-0.4271222637479978,기타 금융업
759,브리지텍,64480,-25.96685082872928,2.6022304832713754,-18.75,4.040404040404041,소프트웨어 개발 및 공급업
760,삼진엘앤디,54090,-2.7596223674655045,5.386250885896528,2.7496382054992763,1.882693700217234,그외 기타 제품 제조업
761,삼천리자전거,24950,0.30927835051546393,-18.763796909492267,-9.111111111111109,12.953367875647665,생활용품 도매업
762,삼현철강,17480,8.379373848987107,7.971656333038085,7.05987488829312,3.9558417663293466,1차 철강 제조업
763,서산,79650,11.736334405144696,-4.078303425774878,-8.29103214890017,-13.894324853228962,"시멘트, 석회, 플라스터 및 그 제품 제조업"
764,서진오토모티브,122690,-1.0097036454235508,-1.5562749003984064,0.6376323387872955,-0.5392525708552797,자동차 신품 부품 제조업
765,성우테크론,45300,12.162162162162163,18.227848101265824,5.5,5.336426914153132,전자부품 제조업
766,성우하이텍,15750,2.0646563433849496,2.6016147953902418,2.4325578312454432,-0.652317880794702,자동차 신품 부품 제조업
767,세운메디칼,100700,16.688918558077436,23.13624678663239,20.41062801932367,15.483870967741936,의료용품 및 기타 의약 관련제품 제조업
768,솔고바이오,43100,-14.91442542787286,-29.496402877697843,-12.57995735607676,-0.9541984732824428,의료용 기기 제조업
769,솔본,35610,4.615384615384616,27.41935483870968,0.5484460694698354,0.0,회사 본부 및 경영 컨설팅 서비스업
770,슈펙스비앤피,58530,-14.44906444906445,-12.306368330464716,2.8215767634854774,1.8340611353711789,생활용품 도매업
771,슈피겐코리아,192440,49.53846153846154,46.153846153846146,29.07053394858273,35.166031573217204,그외 기타 제품 제조업
772,스카이이앤엠,131100,1.282051282051282,-6.78391959798995,-41.388888888888886,-9.30232558139535,상품 종합 도매업
773,스킨앤스킨,159910,-14.745308310991955,-12.790697674418604,-58.870967741935495,1.818181818181818,기타 화학제품 제조업
774,시공테크,20710,38.20512820512821,-10.981308411214952,14.388489208633091,5.164319248826291,전문디자인업
775,시큐브,131090,22.047244094488192,19.82758620689655,43.5897435897436,14.772727272727273,소프트웨어 개발 및 공급업
776,신도기연,290520,64.08163265306122,8.783783783783784,43.33333333333334,-2.3554603854389717,특수 목적용 기계 제조업
777,신테카바이오,226330,-354.54545454545456,-187.5,-208.0,-113.953488372093,소프트웨어 개발 및 공급업
778,실리콘웍스,108320,17.195767195767196,14.907827945498266,11.6045142296369,12.717291857273556,반도체 제조업
779,쎄노텍,222420,8.167330677290838,-2.5078369905956106,-0.1226993865030675,-1.4218009478672986,기타 비금속 광물제품 제조업
780,쎄미시스코,136510,11.827956989247312,-2.5362318840579707,-28.467153284671532,-19.615384615384613,특수 목적용 기계 제조업
781,씨엔플러스,115530,-0.7334963325183375,-10.30640668523677,-5.9459459459459465,-0.2801120448179272,전자부품 제조업
782,씨엠에스에듀,225330,22.71293375394322,11.794019933554814,11.964735516372794,8.366013071895424,일반 교습 학원
783,씨큐브,101240,8.756567425569179,7.451564828614009,10.065359477124183,4.719387755102041,기초 화학물질 제조업
784,아비코전자,36010,21.615201900237533,8.088235294117647,-3.2167832167832167,1.2032085561497323,전자부품 제조업
785,아이디피,332370,17.910447761194032,17.24137931034483,24.13793103448276,10.0,컴퓨터 및 주변장치 제조업
786,아이톡시,52770,-127.84810126582278,-277.2727272727273,-105.0,-33.33333333333333,소프트웨어 개발 및 공급업
787,아진산업,13310,4.659871021427085,1.7318544463903482,4.739174906239344,1.6403988420714055,자동차 신품 부품 제조업
788,아프리카TV,67160,32.5044404973357,29.8787210584344,32.826475849731665,23.373838456040026,소프트웨어 개발 및 공급업
789,알체라,347860,,-236.3636363636364,-161.53846153846158,-160.0,소프트웨어 개발 및 공급업
790,알티캐스트,85810,4.136429608127721,3.2106499608457324,-11.840120663650074,-3.8770053475935833,소프트웨어 개발 및 공급업
791,애니젠,196300,1.675977653631285,-21.9409282700422,-18.695652173913047,-3.333333333333333,기초 의약물질 및 생물학적 제제 제조업
792,액션스퀘어,205500,-156.52173913043478,-139.74358974358972,-78.84615384615384,-13.559322033898303,소프트웨어 개발 및 공급업
793,앤디포스,238090,14.21875,17.136659436008678,11.492734478203435,7.040913415794481,플라스틱제품 제조업
794,앱클론,174900,-39.473684210526315,-24.691358024691358,23.497267759562842,-22.06572769953052,의료용품 및 기타 의약 관련제품 제조업
795,에스와이,109610,3.2456440040997614,3.04144385026738,-2.7246188777165097,-1.8187830687830688,"구조용 금속제품, 탱크 및 증기발생기 제조업"
796,에스트래픽,234300,7.981220657276995,-11.796246648793565,-2.623294858342077,-12.945368171021375,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
797,에스퓨얼셀,288620,19.642857142857142,6.089743589743589,4.0968342644320295,3.15955766192733,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
798,에이비엘바이오,298380,-369.23076923076917,-250.0,-416.4948453608248,-501.980198019802,기초 의약물질 및 생물학적 제제 제조업
799,에이스침대,3800,9.730399752091726,11.050178228681107,12.284588872476613,7.811059907834102,가구 제조업
800,에이아이비트,39230,8.794788273615637,4.788213627992634,7.077625570776255,-2.608695652173913,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
801,에이치시티,72990,0.7858546168958742,7.413793103448277,11.803278688524589,11.946902654867255,기타 과학기술 서비스업
802,에이텍티앤,224110,5.096418732782369,12.807881773399014,8.0,2.4615384615384617,통신 및 방송 장비 제조업
803,에이팸,73070,12.101910828025478,-1.3937282229965158,-14.715719063545153,-17.681728880157173,자동차 신품 부품 제조업
804,엑셈,205100,19.926199261992622,18.145161290322577,21.428571428571427,13.079019073569482,소프트웨어 개발 및 공급업
805,엔브이에이치코리아,67570,3.327495621716287,0.5615874204417821,4.120710784313726,2.5477707006369434,자동차 신품 부품 제조업
806,엔지켐생명과학,183490,-17.880794701986755,-47.98657718120805,-48.235294117647065,-35.41076487252124,기초 의약물질 및 생물학적 제제 제조업
807,엔케이맥스,182400,-145.45454545454547,-93.5064935064935,-14.474474474474475,-18.761384335154823,기초 의약물질 및 생물학적 제제 제조업
808,엔텔스,69410,-10.909090909090908,9.714285714285714,10.980392156862745,2.247191011235955,소프트웨어 개발 및 공급업
809,엘디티,96870,-14.925373134328355,4.3478260869565215,-18.055555555555557,5.128205128205128,반도체 제조업
810,엘컴텍,37950,6.578947368421053,1.8083182640144664,6.18374558303887,-6.6239316239316235,전자부품 제조업
811,영림원소프트랩,60850,8.965517241379311,10.20408163265306,28.289473684210524,17.333333333333336,소프트웨어 개발 및 공급업
812,예스티,122640,19.03030303030303,0.336322869955157,-21.9438877755511,1.6163793103448276,특수 목적용 기계 제조업
813,오스테오닉,226400,9.128630705394189,0.3636363636363637,1.2919896640826871,-3.0612244897959178,의료용 기기 제조업
814,오텍,67170,10.878661087866108,8.477951635846374,6.771758436944937,1.996007984031936,자동차 재제조 부품 제조업
815,와이즈버즈,273060,18.699186991869922,9.134615384615383,11.23919308357349,3.2352941176470598,광고업
816,원익머트리얼즈,104830,16.02532878714077,17.79089376053963,12.66713581984518,12.021490933512425,기초 화학물질 제조업
817,원풍,8370,5.5555555555555545,1.870748299319728,4.945054945054945,8.440366972477065,플라스틱제품 제조업
818,웹젠,69080,37.86574870912221,58.88888888888889,43.676222596964585,47.50512645249487,소프트웨어 개발 및 공급업
819,위닉스,44340,9.019812304483835,10.142786804529788,22.28001733853489,15.274463007159905,가정용 기기 제조업
820,위메이드,112040,3.498542274052478,-27.259036144578317,-6.572438162544169,-6.923625981441827,소프트웨어 개발 및 공급업
821,유비벨록스,89850,2.8400597907324365,0.7258753202391118,3.5928143712574854,4.963235294117646,소프트웨어 개발 및 공급업
822,유비쿼스,264450,33.906633906633914,36.542669584245075,26.521739130434785,31.947483588621445,통신 및 방송 장비 제조업
823,유안타제4호스팩,313750,,,-100.0,0.0,금융 지원 서비스업
824,유진테크,84370,14.277777777777779,20.848237097598364,13.615560640732264,7.905544147843942,특수 목적용 기계 제조업
825,이건홀딩스,39020,3.4541336353340877,2.1855188521855187,2.746525479814692,1.8508725542041249,제재 및 목재 가공업
826,이노와이어리스,73490,1.0344827586206895,0.3215434083601286,22.73402674591382,18.348623853211013,통신 및 방송 장비 제조업
827,이녹스첨단소재,272290,11.133400200601804,17.17488789237668,19.222819346837536,11.881559220389805,전자부품 제조업
828,이랜텍,54210,1.6034985422740524,0.3593145384190161,10.488298179716843,2.6964560862865947,전자부품 제조업
829,이미지스,115610,-42.14876033057851,-89.61038961038959,-122.0,-44.444444444444436,반도체 제조업
830,이수앱지스,86890,-18.058690744920995,-23.33333333333333,-26.64418212478921,-13.73456790123457,의료용품 및 기타 의약 관련제품 제조업
831,인산가,277410,21.12676056338028,17.647058823529417,13.157894736842106,9.336609336609337,기타 식품 제조업
832,인성정보,33230,2.568351284175642,2.098849018280298,2.2566086395873635,0.13568521031207598,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
833,인탑스,49070,9.002813379180994,10.640945861854386,22.465840482999678,9.194776931447228,통신 및 방송 장비 제조업
