,회사이름,회사코드,옥수치17/12,옥수치18/12,옥수치19/12,옥수치20/12,업종
47,세원셀론텍,91090,1.1497730711043872,-3.0589719331441185,0.4744958481613286,-1.9305019305019304,"구조용 금속제품, 탱크 및 증기발생기 제조업"
48,신한알파리츠,293940,279.48717948717945,274.5098039215686,70.15706806282722,314.70588235294116,부동산 임대 및 공급업
49,신한지주,55550,0.9090291995368937,0.9888400019339896,0.9322265755973996,0.8331229274172259,기타 금융업
50,쌍용자동차,3620,-3.2376419257276017,-3.1605375867670946,-15.045097934567965,-28.79108206803767,자동차용 엔진 및 자동차 제조업
51,영화금속,12280,4.27807486631016,0.5620848237097598,1.02880658436214,-3.2831001076426265,자동차 신품 부품 제조업
52,오뚜기,7310,12.696619449031026,10.4606261205351,8.788668958160484,10.849830471398883,기타 식품 제조업
53,윌비스,8600,2.4492652204338703,1.1980267794221282,-7.677318784099767,0.9327633113097552,생활용품 도매업
54,유나이티드,33270,16.808059384941675,18.529411764705888,16.016713091922007,18.335619570187472,의약품 제조업
55,인지컨트롤스,23800,1.5954052329291641,3.39034819792303,1.4220416455053326,-0.7466529351184346,자동차 신품 부품 제조업
56,인터지스,129260,3.2454802875190585,2.2102045614860097,1.8377155781735937,2.495948136142625,도로 화물 운송업
57,일성건설,13360,8.306503541532518,6.875000000000001,3.769740193581253,8.065779169929522,토목 건설업
58,일진다이아,81000,11.02775693923481,12.5,10.798122065727698,6.385964912280703,기타 화학제품 제조업
59,자화전자,33240,12.573231185218567,-3.79123584441162,-4.613841524573722,-8.960074280408541,전자부품 제조업
60,제일약품,271980,1.2674271229404308,1.8546365914786969,0.052205690420255815,3.2371392722710164,의약품 제조업
61,제일파마홀딩스,2620,14.426229508196723,1.551380586393396,1.5229240141070857,3.4440532680238785,회사 본부 및 경영 컨설팅 서비스업
62,조비,1550,1.834862385321101,2.256532066508313,1.11731843575419,4.4444444444444455,"비료, 농약 및 살균, 살충제 제조업"
63,조흥,2600,11.137440758293838,7.91117279666898,7.278106508875741,5.9296482412060305,기타 식품 제조업
64,종근당홀딩스,1630,10.069444444444443,10.804828973843057,14.045950790288416,12.017225137935677,의약품 제조업
65,지역난방공사,71320,2.1312933641700766,0.2617234034872387,0.726609043011123,2.2266528164058568,"증기, 냉·온수 및 공기조절 공급업"
66,코오롱인더,120110,4.299300820775612,3.580085372916622,3.768855174819077,3.553938715544984,화학섬유 제조업
67,크라운제과,264900,6.72617150143449,6.712962962962964,8.53187379265937,7.843791722296394,기타 식품 제조업
68,키다리스튜디오,20120,-5.0,2.803738317757009,2.8688524590163933,15.436241610738255,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
69,태경산업,15890,4.791004644341236,4.728227924833299,2.408563782337199,3.678001387925052,기초 화학물질 제조업
70,태양금속공업,4100,2.8843380444188065,1.9485791610284169,-4.197530864197532,-0.8093311116400856,자동차 신품 부품 제조업
71,포스코,5490,7.5100053784494785,9.169036428995634,6.536485479639057,4.345443794044408,1차 철강 제조업
72,포스코강판,58430,5.8965683905268245,3.9573143619386393,2.016535591853196,4.021894336030462,1차 철강 제조업
73,필룩스,33180,5.63380281690141,0.4835589941972921,1.4208721215090645,0.04593477262287552,전자부품 제조업
74,한국공항,5430,9.424083769633508,8.330522765598651,6.898675700646749,-18.97018970189702,기타 운송관련 서비스업
75,한국종합기술,23350,-4.740259740259741,-4.6096654275092925,-0.9950248756218906,2.787878787878788,"건축기술, 엔지니어링 및 관련 기술 서비스업"
76,한국패러랠,168490,,,,,신탁업 및 집합투자업
77,한솔로지스틱스,9180,2.918781725888325,3.689687795648061,6.73758865248227,7.949029126213592,기타 운송관련 서비스업
78,한일철강,2220,2.7157513578756793,-1.279707495429616,-4.818481848184819,-3.090507726269317,1차 철강 제조업
79,한창제지,9460,13.318112633181126,8.441558441558442,7.763532763532764,11.300919842312744,"펄프, 종이 및 판지 제조업"
80,한화생명,88350,0.7728624282179903,0.5024290769044125,0.03552275253872627,0.2580718531778737,보험업
81,현대건설,720,7.442207983335974,6.5508313316904285,6.812958648344507,5.238999532402592,토목 건설업
82,현대건설기계,267270,5.288888888888889,8.284047155956017,6.687290757299656,4.101921096233935,일반 목적용 기계 제조업
83,현대비앤지스틸,4560,6.339046045839355,6.800077715173888,7.268020708880924,6.5349246722754835,1차 철강 제조업
84,현대엘리베이터,17800,8.481163417539019,9.122784648731352,9.063685366340588,10.421732786771347,일반 목적용 기계 제조업
85,현대차증권,1500,0.9606258448618022,1.0431026560058818,1.4230963916407549,1.2965212589729431,금융 지원 서비스업
86,호전실업,111110,6.9361506660542025,4.665226781857451,7.813765182186232,0.6738544474393532,봉제의복 제조업
87,DB금융스팩9호,367360,,,,,금융 지원 서비스업
88,EDGC,245620,-108.0,-15.59633027522936,-15.495495495495494,-8.031496062992126,자연과학 및 공학 연구개발업
89,GST,83450,28.961038961038962,12.107101280558787,21.491658488714428,19.19831223628692,특수 목적용 기계 제조업
90,GS홈쇼핑,28150,36.883320281910734,34.79145473041709,27.883951185816255,35.401624548736464,텔레비전 방송업
91,IBKS제13호스팩,351340,,,,,금융 지원 서비스업
92,JW신약,67290,-2.92772186642269,0.6072874493927125,1.1956521739130437,-0.6734006734006733,의약품 제조업
93,KB오토시스,24120,13.199426111908178,11.35303265940902,9.570459683496608,4.292751583391977,자동차 신품 부품 제조업
94,KH바텍,60720,-12.391817466561765,-2.62954369682908,2.697495183044316,1.3613380007779077,전자부품 제조업
95,NE능률,53290,3.22180916976456,-2.588235294117647,3.4400948991696323,3.2133676092544987,"서적, 잡지 및 기타 인쇄물 출판업"
96,SK5호스팩,337450,,,,,금융 지원 서비스업
97,SK6호스팩,340350,,,,0.0,금융 지원 서비스업
98,YW,51390,6.9767441860465125,5.238095238095238,5.081669691470053,5.6514913657770816,상품 종합 도매업
99,강스템바이오텍,217730,-47.95081967213114,-37.26114649681529,-51.78571428571429,-42.69406392694064,기초 의약물질 및 생물학적 제제 제조업
100,경남바이오파마,44480,-10.0,-6.106870229007633,-2.6806526806526807,-5.369127516778524,고무제품 제조업
101,경창산업,24910,-2.368207623682076,2.7062489749056917,-2.8826095201972315,2.8772510867315257,자동차 신품 부품 제조업
102,골프존,215000,30.33980582524272,20.40520984081042,12.622118014849553,18.655097613882862,소프트웨어 개발 및 공급업
103,국순당,43650,-4.962243797195254,-2.9585798816568047,-6.718924972004478,5.5555555555555545,알코올음료 제조업
104,국일제지,78130,0.46875,0.5095541401273885,0.6065857885615251,0.3401360544217687,기타 종이 및 판지 제품 제조업
105,그리티,204020,18.949343339587237,15.122873345935727,4.715447154471545,3.3816425120772946,봉제의복 제조업
106,나노브릭,286750,-13.698630136986301,-7.975460122699388,-8.426966292134832,0.6369426751592357,기초 화학물질 제조업
107,나노스,151910,-28.488372093023248,-4.747774480712167,-21.893491124260358,0.9693053311793216,전자부품 제조업
108,네오리진,94860,1.5267175572519085,-7.766990291262134,3.8961038961038965,-27.86885245901639,소프트웨어 개발 및 공급업
109,네오위즈,95660,7.506887052341597,18.3739837398374,21.893888515782404,35.914234663490184,소프트웨어 개발 및 공급업
110,네오티스,85910,6.457925636007827,8.901515151515152,6.204379562043796,6.423611111111112,자동차 신품 부품 제조업
111,네이처셀,7390,-1.8382352941176472,5.240174672489083,6.04026845637584,-25.806451612903228,기초 의약물질 및 생물학적 제제 제조업
112,녹십자셀,31390,5.594405594405594,5.07343124165554,5.372290292177192,0.9084027252081756,기초 의약물질 및 생물학적 제제 제조업
113,농우바이오,54050,5.157297576070139,2.515723270440252,1.6546457361052185,1.7170891251022076,작물 재배업
114,뉴인텍,12340,-3.9800995024875614,-7.672634271099745,0.7281553398058253,1.4553014553014554,전자부품 제조업
115,대봉엘에스,78140,17.466410748560463,14.389799635701275,11.455108359133126,12.01780415430267,의약품 제조업
116,대신밸런스제9호스팩,369370,,,,,금융 지원 서비스업
117,대유,290380,35.384615384615394,33.175355450236964,21.90082644628099,16.428571428571427,"비료, 농약 및 살균, 살충제 제조업"
118,대유에이피,290120,12.0,17.275747508305646,11.744186046511626,13.428571428571427,자동차 신품 부품 제조업
119,대주산업,3310,5.0,4.1062801932367154,3.3707865168539324,5.897771952817824,동물용 사료 및 조제식품 제조업
120,대한그린파워,60900,-27.31277533039648,-19.364161849710978,-20.10178117048346,-26.643598615916954,기타 화학제품 제조업
121,대한약품,23910,19.86469864698647,19.63123644251627,18.19166215484569,17.793594306049823,의약품 제조업
122,동구바이오제약,6620,21.21212121212121,8.062234794908061,8.207070707070708,8.80648899188876,의약품 제조업
123,디에이테크놀로지,196490,6.2246278755074425,2.807486631016043,1.0703363914373087,-20.821114369501466,특수 목적용 기계 제조업
124,디에이피,66900,3.3437360677663843,5.686274509803924,0.3848003848003848,3.974793989335919,전자부품 제조업
125,디엔에이링크,127120,5.389221556886229,-15.675675675675675,-35.80246913580247,-57.04225352112676,자연과학 및 공학 연구개발업
126,디엔에프,92070,20.943134535367545,17.514792899408285,6.168446026097272,9.554655870445343,기타 화학제품 제조업
127,디지틀조선,33130,25.0,30.188679245283016,13.425925925925927,8.333333333333332,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
128,룽투코리아,60240,0.10905125408942204,13.553113553113553,-10.09771986970684,0.5037783375314862,소프트웨어 개발 및 공급업
129,링크제니시스,219420,67.30769230769229,33.82352941176471,18.51851851851852,46.66666666666666,소프트웨어 개발 및 공급업
130,메디톡스,86900,31.521739130434785,28.710543989254532,8.150967332699016,-11.091180866965619,기초 의약물질 및 생물학적 제제 제조업
131,메이슨캐피탈,21880,-0.998463901689708,-13.601532567049807,-19.34604904632152,4.0,기타 금융업
132,메탈라이프,327260,11.458333333333332,34.84848484848485,7.432432432432432,-1.5544041450777202,전자부품 제조업
133,모두투어,80160,18.128342245989305,10.758263123784833,1.3657703798548868,-14.190093708165994,여행사 및 기타 여행보조 서비스업
134,모비스,250060,-44.444444444444436,-22.388059701492534,-9.137055837563453,-2.2598870056497176,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
135,모트렉스,118990,19.072550486163053,-0.1002004008016032,-0.6567314978529932,2.9362880886426588,자동차 신품 부품 제조업
136,미래SCI,28040,-9.090909090909092,-8.46456692913386,-18.29268292682927,-3.79746835443038,상품 중개업
137,미스터블루,207760,11.612903225806454,12.987012987012985,40.52478134110788,43.90243902439025,기타 정보 서비스업
138,미코바이오메드,214610,-33.587786259541986,-50.29940119760479,-81.81818181818183,7.658643326039388,의료용 기기 제조업
139,바디텍메드,206640,3.9509536784741135,9.1164095371669,20.604395604395602,67.00507614213198,의료용품 및 기타 의약 관련제품 제조업
140,바이넥스,53030,-5.656108597285066,5.259146341463413,7.880055788005579,10.79088471849866,의약품 제조업
141,브랜드엑스코퍼레이션,337930,,102.27272727272728,44.79638009049774,14.185639229422069,기타 정보 서비스업
142,삼보판지,23600,1.6849015317286653,11.522375575073195,9.47346600331675,8.933333333333334,"펄프, 종이 및 판지 제조업"
143,삼본전자,111870,12.420382165605098,2.622950819672131,-9.386281588447654,-32.782369146005514,영상 및 음향기기 제조업
144,삼아제약,9300,8.983451536643026,11.150652431791222,11.659192825112108,4.893350062735257,의약품 제조업
145,상지카일룸,42940,-18.695652173913047,1.8036072144288575,4.225352112676056,-6.138613861386138,건물 건설업
146,서암기계공업,100660,7.098765432098764,9.597523219814242,4.322766570605188,-1.4534883720930232,일반 목적용 기계 제조업
147,선진뷰티사이언스,86710,12.5,11.177644710578845,6.275033377837117,4.591836734693878,기타 화학제품 제조업
148,성창오토텍,80470,1.0752688172043012,0.20811654526534865,-0.4004004004004004,0.7476635514018692,자동차 신품 부품 제조업
149,세보엠이씨,11560,12.927587738782766,12.980992118683355,-3.3147113594040967,2.426520847573479,건물설비 설치 공사업
150,세종메디칼,258830,33.5483870967742,17.877094972067038,15.384615384615385,-1.5243902439024388,의료용 기기 제조업
151,셀바스헬스케어,208370,0.3937007874015748,-33.75959079283887,-10.08902077151335,5.434782608695652,의료용 기기 제조업
152,셀트리온제약,68760,1.8802679922195809,0.8150328277111162,3.2279314888010537,4.560386473429952,의약품 제조업
153,소리바다,53110,-7.490636704119852,-10.902255639097744,-25.86206896551724,-23.64864864864865,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
154,스튜디오산타클로스,204630,-4.6082949308755765,-3.886925795053004,-12.219451371571072,-9.75103734439834,창작 및 예술관련 서비스업
155,스페코,13810,2.687140115163148,-5.737704918032787,13.692946058091287,22.684310018903588,특수 목적용 기계 제조업
156,심텍,222800,4.735219949565705,3.937611863973409,-2.1668078925069603,11.830651543128464,전자부품 제조업
157,쌍용정보통신,10280,-18.559556786703602,12.663755458515285,2.793296089385475,-22.53218884120172,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
158,썸에이지,208640,-494.4444444444445,-630.952380952381,-359.45945945945954,-83.91608391608392,소프트웨어 개발 및 공급업
159,씨이랩,189330,6.666666666666668,-5.5555555555555545,6.666666666666668,8.045977011494253,소프트웨어 개발 및 공급업
160,씨케이에이치,900120,-41.35135135135136,-51.62889518413599,-44.985465116279066,-0.5106382978723404,기타 금융업
161,아나패스,123860,18.315018315018314,-24.691358024691358,-46.1839530332681,-91.05691056910568,반도체 제조업
162,아이센스,99190,11.66837256908905,12.80972417017298,14.53320500481232,14.579349904397704,의료용 기기 제조업
163,아이씨디,40910,16.94214876033058,22.253363228699552,7.84421283598464,30.05398920215957,특수 목적용 기계 제조업
164,아이씨케이,68940,-35.960591133004925,-13.294797687861273,-1.058201058201058,-18.71345029239766,전자부품 제조업
165,아이오케이,78860,-0.41152263374485604,-20.50359712230216,0.8113590263691683,-12.096774193548386,"영화, 비디오물, 방송프로그램 제작 및 배급업"
166,아이원스,114810,4.813529921942758,4.1528239202657815,0.4500450045004501,5.535924617196701,특수 목적용 기계 제조업
167,아이즈비전,31310,10.844892812105927,18.26215022091311,-0.6195786864931847,6.925880923450791,전기 통신업
168,아이티센,124500,3.3718689788053946,2.9759770527070635,8.926673751328375,4.125459169256852,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
169,알에프세미,96610,0.23923444976076555,0.6571741511500547,-0.8333333333333334,-26.282853566958696,반도체 제조업
170,알에프텍,61040,10.256410256410255,5.8645096056622865,8.177278401997503,6.155778894472362,통신 및 방송 장비 제조업
171,애니플러스,310200,11.724137931034482,19.745222929936308,0.0,-4.901960784313727,"영화, 비디오물, 방송프로그램 제작 및 배급업"
172,어보브반도체,102120,12.73344651952462,13.425129087779693,21.71875,32.05828779599271,반도체 제조업
173,에스앤더블류,103230,-8.598130841121495,-15.992292870905588,-4.0968342644320295,-1.7999999999999998,일반 목적용 기계 제조업
174,에스앤에스텍,101490,2.341463414634146,5.158730158730158,9.99099909990999,8.928571428571429,전자부품 제조업
175,에스에너지,95910,3.3238751520064858,-0.62266500622665,0.3783579265985623,-2.564102564102564,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
176,에쎈테크,43340,1.2295081967213115,6.178489702517163,0.9975062344139649,1.3745704467353952,일반 목적용 기계 제조업
177,에이루트,96690,-4.4303797468354436,-24.324324324324326,-2.631578947368421,-7.027027027027027,컴퓨터 및 주변장치 제조업
178,에이스토리,241840,-27.835051546391753,8.75912408759124,-6.547619047619048,-2.710843373493976,"영화, 비디오물, 방송프로그램 제작 및 배급업"
179,에이치엘비파워,43220,-17.770034843205572,-29.205607476635514,8.056872037914692,6.648936170212767,특수 목적용 기계 제조업
180,엑세스바이오,950130,-10.31390134529148,-6.303724928366762,-14.571948998178508,59.947643979057595,의료용품 및 기타 의약 관련제품 제조업
181,엑스큐어,70300,-26.760563380281692,-32.608695652173914,10.20408163265306,-7.246376811594202,소프트웨어 개발 및 공급업
182,엑시콘,92870,13.818181818181818,7.1017274472168905,-9.961685823754788,16.533864541832667,특수 목적용 기계 제조업
183,엔시트론,101400,-26.976744186046513,-100.0,-28.85572139303483,-25.438596491228072,반도체 제조업
184,엘아이에스,138690,-3.2988357050452786,10.269865067466267,4.356740133264991,2.9396596183599786,특수 목적용 기계 제조업
185,엠게임,58630,22.897196261682247,16.071428571428573,28.8,42.91497975708502,소프트웨어 개발 및 공급업
186,엠벤처투자,19590,-20.065789473684205,7.250755287009064,20.75055187637969,-25.0,신탁업 및 집합투자업
187,엠씨넥스,97520,6.978391781792419,13.110047846889954,27.57191613846904,14.061757719714965,영상 및 음향기기 제조업
188,영화테크,265560,19.060773480662984,9.090909090909092,-4.504504504504505,0.2840909090909091,자동차 신품 부품 제조업
189,예스티,122640,19.03030303030303,0.336322869955157,-21.9438877755511,0.4926108374384237,특수 목적용 기계 제조업
190,오공,45060,8.89110889110889,7.606490872210954,9.044715447154474,9.979838709677418,기타 화학제품 제조업
191,오스템임플란트,48260,5.2593310712554535,6.4009911212058626,6.8882466281310215,15.218740304064536,의료용 기기 제조업
192,오픈베이스,49480,2.5899280575539567,-2.2058823529411766,3.2810271041369474,4.579207920792079,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
193,옵티시스,109080,16.27906976744186,22.377622377622377,11.340206185567009,9.248554913294797,통신 및 방송 장비 제조업
194,우리기술투자,41190,0.18248175182481752,18.01675977653631,16.004813477737667,28.262548262548265,기타 금융업
195,우리조명,37400,-0.5920947351576252,-1.8421052631578945,4.302270201619305,6.512605042016808,전구 및 조명장치 제조업
196,원방테크,53080,25.44459644322845,27.681159420289852,14.59909228441755,13.436532507739935,일반 목적용 기계 제조업
197,원익QnC,74600,17.411764705882348,14.589235127478752,8.787684413085312,6.0102115244347205,유리 및 유리제품 제조업
198,웰크론,65950,2.26537216828479,3.795565576850808,1.586514625681705,11.565420560747665,직물직조 및 직물제품 제조업
199,위지트,36090,11.898016997167142,12.311557788944723,-2.70935960591133,-3.7634408602150535,특수 목적용 기계 제조업
200,유니온커뮤니티,203450,6.25,9.039548022598868,8.75,6.434316353887398,통신 및 방송 장비 제조업
201,유니테크노,241690,12.084063047285463,7.003444316877153,6.322444678609062,6.417112299465241,자동차 신품 부품 제조업
202,유비쿼스홀딩스,78070,5.3156146179402,19.908466819221967,17.838541666666664,24.351747463359644,통신 및 방송 장비 제조업
203,유신,54930,1.2547051442910917,-9.15492957746479,-10.714285714285714,2.6943005181347157,"건축기술, 엔지니어링 및 관련 기술 서비스업"
204,유안타제5호스팩,336060,,,,0.0,금융 지원 서비스업
205,유안타제7호스팩,367460,,,,,금융 지원 서비스업
206,유진스팩5호,331380,,,0.0,0.0,금융 지원 서비스업
207,유테크,178780,-12.37693389592124,-29.292929292929287,-34.33476394849785,7.6923076923076925,전자부품 제조업
208,유티아이,179900,37.46835443037975,15.74803149606299,11.07205623901582,1.2121212121212122,전자부품 제조업
209,이스트소프트,47560,-1.5652173913043481,3.3783783783783785,-3.211009174311927,6.357758620689656,소프트웨어 개발 및 공급업
210,이스트아시아홀딩스,900110,7.454128440366973,6.666666666666668,9.682539682539684,-1.2919896640826871,기타 금융업
211,이엠네트웍스,87730,-10.869565217391305,-28.8,-20.5188679245283,-9.392265193370166,합성고무 및 플라스틱 물질 제조업
212,이엠넷,123570,11.864406779661017,14.395886889460154,16.702819956616054,12.349914236706688,광고업
213,이지바이오,353810,,,,22.891566265060238,동물용 사료 및 조제식품 제조업
214,인베니아,79950,7.083333333333332,5.298013245033113,2.3536165327210106,4.192139737991266,특수 목적용 기계 제조업
215,인텍플러스,64290,0.0,-38.07339449541285,15.210355987055015,16.355140186915882,특수 목적용 기계 제조업
216,자비스,254120,1.4925373134328357,-3.3783783783783785,-3.296703296703297,-12.258064516129034,특수 목적용 기계 제조업
217,자이글,234920,8.7667161961367,-9.142857142857142,-31.38832997987928,2.636916835699797,가정용 기기 제조업
218,정상제이엘에스,40420,16.16954474097331,15.935672514619885,14.17989417989418,14.170692431561994,일반 교습 학원
219,제우스,79370,12.485811577752552,12.184746277727134,5.730478589420653,4.994511525795828,특수 목적용 기계 제조업
220,제이씨현시스템,33320,19.565217391304348,13.604766633565044,2.717391304347826,12.277019937040922,기계장비 및 관련 물품 도매업
221,제이엘케이,322510,-150.0,-255.55555555555557,-450.0,-47.770700636942685,소프트웨어 개발 및 공급업
222,제이엠티,94970,16.666666666666664,21.34831460674157,4.504504504504505,16.289592760180994,전자부품 제조업
223,제주반도체,80220,10.566037735849056,7.134894091415831,3.822055137844612,4.073789392774788,반도체 제조업
224,조아제약,34940,0.5059021922428331,2.2222222222222223,-0.6359300476947536,-2.8526148969889067,의약품 제조업
225,주성엔지니어링,36930,18.426866990720285,14.496833216045037,8.998144712430427,-6.930967563071805,특수 목적용 기계 제조업
226,지엔씨에너지,119850,7.928994082840236,7.004310344827585,8.242753623188406,7.135362014690451,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
227,지엔코,65060,8.56898029134533,-22.448979591836732,-6.229508196721313,-7.321965897693079,봉제의복 제조업
228,캐스텍코리아,71850,2.733578131374949,1.7574692442882252,0.03632401017072285,-4.0,자동차 신품 부품 제조업
229,케이비제20호스팩,342550,,,,-50.0,금융 지원 서비스업
230,케이피엠테크,42040,-28.155339805825246,-1.2345679012345678,-36.95652173913043,-21.628498727735373,기타 화학제품 제조업
231,케이피티유,54410,3.571428571428571,7.174887892376683,3.1578947368421053,4.301075268817205,기타 금속 가공제품 제조업
232,켄코아에어로스페이스,274090,-2.8571428571428568,-5.263157894736842,-4.436229205175602,-10.498687664041997,"항공기,우주선 및 부품 제조업"
233,코스온,69110,4.771573604060913,2.2132796780684103,0.3544004725339634,-13.776944704779757,기타 화학제품 제조업
234,코오롱생명과학,102940,-2.3157894736842106,-14.128215598203347,-10.379945162553858,-11.217391304347824,기초 의약물질 및 생물학적 제제 제조업
235,코프라,126600,8.300395256916996,4.25388251181634,7.489711934156379,10.921177587844255,합성고무 및 플라스틱 물질 제조업
236,크로바하이텍,43590,-3.665987780040733,-26.99228791773779,-23.232323232323232,-18.954248366013076,반도체 제조업
237,키네마스터,139670,-103.03030303030305,-77.5,7.317073170731707,91.11111111111113,소프트웨어 개발 및 공급업
238,토탈소프트,45340,3.1007751937984502,13.698630136986301,17.142857142857142,18.705035971223023,소프트웨어 개발 및 공급업
