,회사이름,회사코드,옥수치17/12,옥수치18/12,옥수치19/12,옥수치20/12
61,제일파마홀딩스,002620,14.426229508196723,1.551380586393396,1.5229240141070857,3.4440532680238785
62,조비,001550,1.834862385321101,2.2565320665083135,1.1173184357541899,4.444444444444445
63,조흥,002600,11.137440758293838,7.91117279666898,7.27810650887574,5.92964824120603
64,종근당홀딩스,001630,10.069444444444445,10.804828973843058,14.045950790288414,12.017225137935675
65,지역난방공사,071320,2.1312933641700766,0.2617234034872387,0.726609043011123,2.226652816405857
66,코오롱인더,120110,4.299300820775611,3.580085372916622,3.7688551748190773,3.5539387155449838
67,크라운제과,264900,6.726171501434491,6.712962962962964,8.53187379265937,7.843791722296395
68,키다리스튜디오,020120,-5.0,2.803738317757009,2.8688524590163933,15.436241610738255
69,태경산업,015890,4.791004644341236,4.728227924833299,2.408563782337199,3.678001387925052
70,태양금속공업,004100,2.884338044418806,1.9485791610284169,-4.197530864197531,-0.8093311116400856
71,포스코,005490,7.5100053784494785,9.169036428995634,6.536485479639056,4.345443794044409
72,포스코강판,058430,5.8965683905268245,3.9573143619386393,2.016535591853196,4.021894336030462
73,필룩스,033180,5.633802816901409,0.4835589941972921,1.4208721215090643,0.045934772622875514
74,한국공항,005430,9.424083769633508,8.330522765598651,6.89867570064675,-18.97018970189702
75,한국종합기술,023350,-4.740259740259741,-4.609665427509293,-0.9950248756218906,2.7878787878787876
76,한국패러랠,168490,,,,
77,한솔로지스틱스,009180,2.918781725888325,3.6896877956480605,6.73758865248227,7.949029126213593
78,한일철강,002220,2.715751357875679,-1.2797074954296161,-4.818481848184819,-3.090507726269316
79,한창제지,009460,13.318112633181126,8.441558441558442,7.763532763532764,11.300919842312746
80,한화생명,088350,0.7728624282179903,0.5024290769044125,0.03552275253872627,0.2580718531778737
81,현대건설,000720,7.442207983335974,6.550831331690427,6.812958648344507,5.238999532402592
82,현대건설기계,267270,5.288888888888889,8.284047155956019,6.687290757299656,4.1019210962339345
83,현대비앤지스틸,004560,6.339046045839355,6.800077715173888,7.268020708880924,6.534924672275484
84,현대엘리베이터,017800,8.48116341753902,9.122784648731352,9.063685366340588,10.421732786771347
85,현대차증권,001500,0.9606258448618022,1.0431026560058818,1.423096391640755,1.2965212589729431
86,호전실업,111110,6.9361506660542025,4.665226781857451,7.813765182186234,0.6738544474393532
87,DB금융스팩9호,367360,,,,
88,EDGC,245620,-108.0,-15.59633027522936,-15.495495495495495,-8.031496062992126
89,GST,083450,28.96103896103896,12.107101280558789,21.491658488714428,19.198312236286917
90,GS홈쇼핑,028150,36.883320281910734,34.791454730417094,27.883951185816258,35.40162454873646
91,IBKS제13호스팩,351340,,,,
92,JW신약,067290,-2.92772186642269,0.6072874493927125,1.1956521739130435,-0.6734006734006733
93,KB오토시스,024120,13.199426111908178,11.35303265940902,9.570459683496608,4.292751583391977
94,KH바텍,060720,-12.391817466561763,-2.6295436968290797,2.697495183044316,1.3613380007779075
95,NE능률,053290,3.2218091697645597,-2.588235294117647,3.4400948991696323,3.2133676092544987
96,SK5호스팩,337450,,,,
97,SK6호스팩,340350,,,,0.0
98,YW,051390,6.976744186046512,5.238095238095238,5.081669691470054,5.651491365777081
99,강스템바이오텍,217730,-47.950819672131146,-37.261146496815286,-51.78571428571429,-42.69406392694064
100,경남바이오파마,044480,-10.0,-6.106870229007633,-2.6806526806526807,-5.369127516778524
101,경창산업,024910,-2.368207623682076,2.7062489749056913,-2.8826095201972315,2.8772510867315257
102,골프존,215000,30.339805825242717,20.40520984081042,12.622118014849551,18.655097613882862
103,국순당,043650,-4.962243797195254,-2.9585798816568047,-6.718924972004479,5.555555555555555
104,국일제지,078130,0.46875,0.5095541401273885,0.6065857885615251,0.3401360544217687
105,그리티,204020,18.94934333958724,15.122873345935728,4.715447154471545,3.3816425120772946
106,나노브릭,286750,-13.698630136986301,-7.975460122699387,-8.426966292134832,0.6369426751592357
107,나노스,151910,-28.488372093023255,-4.747774480712167,-21.893491124260358,0.9693053311793215
108,네오리진,094860,1.5267175572519083,-7.766990291262135,3.896103896103896,-27.86885245901639
109,네오위즈,095660,7.506887052341598,18.3739837398374,21.893888515782404,35.91423466349018
110,네오티스,085910,6.457925636007827,8.901515151515152,6.204379562043796,6.423611111111111
111,네이처셀,007390,-1.8382352941176472,5.240174672489083,6.0402684563758395,-25.806451612903224
112,녹십자셀,031390,5.594405594405594,5.07343124165554,5.372290292177191,0.9084027252081757
113,농우바이오,054050,5.157297576070139,2.515723270440252,1.6546457361052185,1.7170891251022076
114,뉴인텍,012340,-3.9800995024875623,-7.672634271099745,0.7281553398058253,1.4553014553014554
115,대봉엘에스,078140,17.46641074856046,14.389799635701275,11.455108359133128,12.01780415430267
116,대신밸런스제9호스팩,369370,,,,
117,대유,290380,35.38461538461539,33.175355450236964,21.90082644628099,16.428571428571427
118,대유에이피,290120,12.0,17.275747508305646,11.744186046511627,13.428571428571429
119,대주산업,003310,5.0,4.1062801932367154,3.3707865168539324,5.897771952817824
120,대한그린파워,060900,-27.312775330396477,-19.36416184971098,-20.10178117048346,-26.643598615916954
121,대한약품,023910,19.86469864698647,19.63123644251627,18.191662154845694,17.793594306049823
122,동구바이오제약,006620,21.21212121212121,8.062234794908061,8.207070707070708,8.80648899188876
123,디에이테크놀로지,196490,6.2246278755074425,2.807486631016043,1.0703363914373087,-20.821114369501466
124,디에이피,066900,3.3437360677663843,5.686274509803922,0.3848003848003848,3.974793989335919
125,디엔에이링크,127120,5.389221556886228,-15.675675675675677,-35.80246913580247,-57.04225352112676
126,디엔에프,092070,20.943134535367545,17.514792899408285,6.168446026097272,9.554655870445345
127,디지틀조선,033130,25.0,30.18867924528302,13.425925925925927,8.333333333333332
128,룽투코리아,060240,0.10905125408942204,13.553113553113553,-10.097719869706841,0.5037783375314862
129,링크제니시스,219420,67.3076923076923,33.82352941176471,18.51851851851852,46.666666666666664
130,메디톡스,086900,31.521739130434785,28.710543989254532,8.150967332699016,-11.09118086696562
131,메이슨캐피탈,021880,-0.9984639016897081,-13.601532567049809,-19.346049046321525,4.0
132,메탈라이프,327260,11.458333333333332,34.84848484848485,7.4324324324324325,-1.5544041450777202
133,모두투어,080160,18.128342245989305,10.758263123784834,1.365770379854887,-14.190093708165996
134,모비스,250060,-44.44444444444444,-22.388059701492537,-9.137055837563452,-2.2598870056497176
135,모트렉스,118990,19.07255048616305,-0.1002004008016032,-0.6567314978529932,2.936288088642659
136,미래SCI,028040,-9.090909090909092,-8.46456692913386,-18.29268292682927,-3.79746835443038
137,미스터블루,207760,11.612903225806452,12.987012987012985,40.524781341107875,43.90243902439025
138,미코바이오메드,214610,-33.587786259541986,-50.29940119760479,-81.81818181818183,7.658643326039387
139,바디텍메드,206640,3.9509536784741144,9.1164095371669,20.604395604395602,67.00507614213198
140,바이넥스,053030,-5.656108597285068,5.259146341463414,7.880055788005579,10.79088471849866
141,브랜드엑스코퍼레이션,337930,,102.27272727272727,44.79638009049774,14.185639229422067
142,삼보판지,023600,1.6849015317286653,11.522375575073191,9.47346600331675,8.933333333333334
143,삼본전자,111870,12.420382165605096,2.622950819672131,-9.386281588447654,-32.78236914600551
144,삼아제약,009300,8.983451536643026,11.150652431791222,11.659192825112108,4.893350062735257
145,상지카일룸,042940,-18.695652173913043,1.8036072144288577,4.225352112676056,-6.138613861386139
146,서암기계공업,100660,7.098765432098765,9.597523219814242,4.322766570605188,-1.4534883720930232
147,선진뷰티사이언스,086710,12.5,11.177644710578843,6.275033377837117,4.591836734693878
148,성창오토텍,080470,1.0752688172043012,0.20811654526534862,-0.40040040040040037,0.7476635514018692
149,세보엠이씨,011560,12.927587738782764,12.980992118683357,-3.3147113594040967,2.426520847573479
150,세종메디칼,258830,33.5483870967742,17.877094972067038,15.384615384615385,-1.524390243902439
151,셀바스헬스케어,208370,0.39370078740157477,-33.75959079283887,-10.089020771513352,5.434782608695652
152,셀트리온제약,068760,1.8802679922195809,0.8150328277111162,3.227931488801054,4.5603864734299515
153,소리바다,053110,-7.490636704119851,-10.902255639097744,-25.862068965517242,-23.64864864864865
154,스튜디오산타클로스,204630,-4.6082949308755765,-3.8869257950530036,-12.219451371571072,-9.751037344398341
155,스페코,013810,2.6871401151631478,-5.737704918032787,13.692946058091287,22.68431001890359
156,심텍,222800,4.735219949565705,3.937611863973409,-2.1668078925069603,11.830651543128463
157,쌍용정보통신,010280,-18.559556786703602,12.663755458515283,2.793296089385475,-22.532188841201716
158,썸에이지,208640,-494.44444444444446,-630.952380952381,-359.4594594594595,-83.91608391608392
159,씨이랩,189330,6.666666666666667,-5.555555555555555,6.666666666666667,8.045977011494253
160,씨케이에이치,900120,-41.351351351351354,-51.628895184135985,-44.98546511627907,-0.5106382978723404
161,아나패스,123860,18.315018315018314,-24.691358024691358,-46.1839530332681,-91.05691056910568
162,아이센스,099190,11.66837256908905,12.809724170172979,14.533205004812318,14.579349904397706
163,아이씨디,040910,16.94214876033058,22.253363228699552,7.84421283598464,30.05398920215957
164,아이씨케이,068940,-35.960591133004925,-13.294797687861271,-1.0582010582010581,-18.71345029239766
165,아이오케이,078860,-0.411522633744856,-20.503597122302157,0.8113590263691683,-12.096774193548388
166,아이원스,114810,4.813529921942758,4.152823920265781,0.45004500450045004,5.535924617196701
167,아이즈비전,031310,10.844892812105927,18.262150220913107,-0.6195786864931847,6.925880923450791
168,아이티센,124500,3.371868978805395,2.9759770527070635,8.926673751328375,4.125459169256852
169,알에프세미,096610,0.23923444976076555,0.6571741511500547,-0.8333333333333334,-26.282853566958696
170,알에프텍,061040,10.256410256410255,5.864509605662286,8.177278401997503,6.155778894472362
171,애니플러스,310200,11.724137931034482,19.745222929936308,0.0,-4.901960784313726
172,어보브반도체,102120,12.73344651952462,13.425129087779691,21.71875,32.05828779599271
173,에스앤더블류,103230,-8.598130841121495,-15.992292870905588,-4.0968342644320295,-1.7999999999999998
174,에스앤에스텍,101490,2.341463414634146,5.158730158730158,9.99099909990999,8.928571428571429
175,에스에너지,095910,3.3238751520064858,-0.62266500622665,0.37835792659856227,-2.564102564102564
176,에쎈테크,043340,1.2295081967213115,6.178489702517163,0.997506234413965,1.3745704467353952
177,에이루트,096690,-4.430379746835443,-24.324324324324326,-2.631578947368421,-7.027027027027027
178,에이스토리,241840,-27.835051546391753,8.75912408759124,-6.547619047619048,-2.710843373493976
179,에이치엘비파워,043220,-17.770034843205575,-29.205607476635514,8.056872037914692,6.648936170212766
180,엑세스바이오,950130,-10.31390134529148,-6.303724928366762,-14.571948998178508,59.947643979057595
181,엑스큐어,070300,-26.76056338028169,-32.608695652173914,10.204081632653061,-7.246376811594203
182,엑시콘,092870,13.818181818181818,7.1017274472168905,-9.961685823754788,16.533864541832667
183,엔시트론,101400,-26.976744186046513,-100.0,-28.855721393034827,-25.438596491228072
184,엘아이에스,138690,-3.2988357050452786,10.269865067466268,4.356740133264992,2.939659618359979
185,엠게임,058630,22.897196261682243,16.071428571428573,28.799999999999997,42.91497975708502
186,엠벤처투자,019590,-20.065789473684212,7.250755287009064,20.750551876379692,-25.0
187,엠씨넥스,097520,6.978391781792419,13.110047846889952,27.57191613846904,14.061757719714965
188,영화테크,265560,19.060773480662984,9.090909090909092,-4.504504504504505,0.2840909090909091
189,예스티,122640,19.03030303030303,0.336322869955157,-21.9438877755511,0.49261083743842365
190,오공,045060,8.89110889110889,7.606490872210954,9.044715447154472,9.979838709677418
191,오스템임플란트,048260,5.2593310712554535,6.400991121205863,6.8882466281310215,15.218740304064537
192,오픈베이스,049480,2.5899280575539567,-2.2058823529411766,3.2810271041369474,4.579207920792079
193,옵티시스,109080,16.27906976744186,22.377622377622377,11.34020618556701,9.248554913294797
194,우리기술투자,041190,0.18248175182481752,18.01675977653631,16.004813477737663,28.262548262548265
195,우리조명,037400,-0.5920947351576252,-1.8421052631578945,4.302270201619305,6.512605042016808
196,원방테크,053080,25.444596443228455,27.681159420289852,14.59909228441755,13.436532507739937
197,원익QnC,074600,17.41176470588235,14.589235127478753,8.787684413085312,6.01021152443472
198,웰크론,065950,2.26537216828479,3.7955655768508083,1.5865146256817053,11.565420560747663
199,위지트,036090,11.89801699716714,12.311557788944723,-2.70935960591133,-3.763440860215054
200,유니온커뮤니티,203450,6.25,9.03954802259887,8.75,6.434316353887399
201,유니테크노,241690,12.084063047285463,7.003444316877153,6.322444678609063,6.417112299465241
202,유비쿼스홀딩스,078070,5.3156146179401995,19.908466819221967,17.838541666666664,24.351747463359636
203,유신,054930,1.2547051442910917,-9.15492957746479,-10.714285714285714,2.6943005181347153
204,유안타제5호스팩,336060,,,,0.0
205,유안타제7호스팩,367460,,,,
206,유진스팩5호,331380,,,0.0,0.0
207,유테크,178780,-12.376933895921239,-29.292929292929294,-34.33476394849785,7.6923076923076925
208,유티아이,179900,37.46835443037975,15.748031496062993,11.072056239015819,1.2121212121212122
209,이스트소프트,047560,-1.565217391304348,3.3783783783783785,-3.211009174311927,6.357758620689655
210,이스트아시아홀딩스,900110,7.454128440366972,6.666666666666667,9.682539682539684,-1.2919896640826873
211,이엠네트웍스,087730,-10.869565217391305,-28.799999999999997,-20.5188679245283,-9.392265193370166
212,이엠넷,123570,11.864406779661017,14.395886889460154,16.702819956616054,12.34991423670669
213,이지바이오,353810,,,,22.89156626506024
214,인베니아,079950,7.083333333333333,5.298013245033113,2.3536165327210106,4.192139737991266
215,인텍플러스,064290,0.0,-38.07339449541284,15.210355987055015,16.355140186915886
216,자비스,254120,1.4925373134328357,-3.3783783783783785,-3.296703296703297,-12.258064516129032
217,자이글,234920,8.7667161961367,-9.142857142857142,-31.388329979879277,2.636916835699797
218,정상제이엘에스,040420,16.16954474097331,15.935672514619883,14.179894179894179,14.170692431561996
219,제우스,079370,12.485811577752553,12.184746277727134,5.730478589420654,4.994511525795828
220,제이씨현시스템,033320,19.565217391304348,13.604766633565044,2.717391304347826,12.277019937040922
221,제이엘케이,322510,-150.0,-255.55555555555554,-450.0,-47.77070063694268
222,제이엠티,094970,16.666666666666664,21.34831460674157,4.504504504504505,16.289592760180994
223,제주반도체,080220,10.566037735849058,7.1348940914158305,3.8220551378446115,4.073789392774789
224,조아제약,034940,0.5059021922428331,2.2222222222222223,-0.6359300476947536,-2.8526148969889067
225,주성엔지니어링,036930,18.426866990720285,14.496833216045038,8.998144712430427,-6.930967563071805
226,지엔씨에너지,119850,7.928994082840236,7.004310344827585,8.242753623188406,7.135362014690451
227,지엔코,065060,8.56898029134533,-22.448979591836736,-6.229508196721312,-7.3219658976930795
228,캐스텍코리아,071850,2.733578131374949,1.7574692442882252,0.03632401017072285,-4.0
229,케이비제20호스팩,342550,,,,-50.0
230,케이피엠테크,042040,-28.155339805825243,-1.2345679012345678,-36.95652173913043,-21.62849872773537
231,케이피티유,054410,3.571428571428571,7.174887892376682,3.1578947368421053,4.301075268817205
232,켄코아에어로스페이스,274090,-2.857142857142857,-5.263157894736842,-4.436229205175601,-10.498687664041995
233,코스온,069110,4.771573604060913,2.2132796780684103,0.3544004725339634,-13.776944704779757
234,코오롱생명과학,102940,-2.3157894736842106,-14.128215598203347,-10.379945162553858,-11.217391304347826
235,코프라,126600,8.300395256916996,4.25388251181634,7.489711934156379,10.921177587844255
236,크로바하이텍,043590,-3.6659877800407332,-26.99228791773779,-23.232323232323232,-18.954248366013072
237,키네마스터,139670,-103.03030303030303,-77.5,7.317073170731707,91.11111111111111
238,토탈소프트,045340,3.10077519379845,13.698630136986301,17.142857142857142,18.705035971223023
239,트루윈,105550,-4.6992481203007515,3.6734693877551026,-7.158836689038031,2.4208566108007448
240,특수건설,026150,1.0158013544018059,1.0175763182238668,0.7633587786259541,3.2467532467532463
241,티에스이,131290,14.776409591704473,8.99149453219927,9.89010989010989,19.13939937247871
242,파라텍,033540,8.114961961115807,-0.09157509157509157,-40.305010893246184,4.784688995215311
243,파세코,037070,4.462242562929062,5.475206611570248,11.538461538461538,17.2978505629478
244,파워로직스,047310,8.308478909245846,8.905506458191706,14.273624823695346,-7.995117485505035
245,파커스,065690,-1.2139605462822458,3.949730700179533,-5.807365439093484,-3.0855539971949506
246,패션플랫폼,225590,20.3125,19.607843137254903,21.06741573033708,3.862660944206009
247,포인트엔지니어링,256630,18.7984496124031,24.0,7.742998352553541,17.874396135265698
248,푸드웰,005670,3.896103896103896,6.092607636068237,7.678571428571429,5.810684161199625
249,프로스테믹스,203690,-22.82608695652174,-31.0126582278481,-13.218390804597702,-2.823529411764706
250,프리시젼바이오,335810,-23.157894736842106,-29.166666666666668,-25.742574257425744,-9.392265193370166
251,피델릭스,032580,3.6290322580645165,5.607476635514018,-0.7342143906020557,-7.7894736842105265
252,피에스엠씨,024850,4.230769230769231,-8.032128514056225,-3.571428571428571,-7.6923076923076925
253,피제이전자,006140,10.164835164835164,8.664772727272728,8.217270194986073,6.370875995449373
254,하나금융15호스팩,341160,,,,0.0
255,하나기술,299030,19.11764705882353,7.653910149750416,7.080745341614906,-5.389221556886228
256,하이즈항공,221840,2.2246941045606228,1.2944983818770228,4.042553191489362,-2.7184466019417477
257,한국경제TV,039340,56.52173913043478,105.44217687074831,66.18357487922705,83.87096774193549
258,한국맥널티,222980,6.6006600660066,1.912568306010929,5.384615384615385,8.208955223880597
259,한국선재,025550,4.43864229765013,3.6603965429588206,3.476907109496627,2.754237288135593
260,한국코퍼레이션,050540,-8.010335917312661,-17.06422018348624,-28.538283062645007,-3.5294117647058822
261,한솔인티큐브,070590,-6.0606060606060606,0.7299270072992701,-4.0650406504065035,-27.63819095477387
262,한양디지텍,078350,-7.219251336898395,6.937799043062201,-12.28615863141524,8.603491271820449
263,한일화학,007770,5.672461116193961,4.837013669821241,2.3046092184368736,1.2038523274478332
264,현대무벡스,319400,10.251954821894005,11.122448979591837,8.93169877408056,13.562091503267974
265,현대바이오,048410,3.75,4.496788008565311,4.942965779467681,-6.859756097560976
266,현대바이오랜드,052260,10.416666666666668,10.100413467217956,7.563901930099114,-5.048213272830402
267,화성밸브,039610,3.014416775884666,4.791929382093317,4.2131350681536555,2.1505376344086025
268,휴맥스,115160,0.8112767467802454,-3.3418709598731553,4.89556135770235,2.0358920223194086
269,희림,037440,8.333333333333332,6.882591093117409,6.394316163410302,7.784431137724551
270,관악산업,076340,12.804878048780488,15.887850467289718,7.621951219512195,30.67484662576687
271,나눔테크,244880,30.612244897959183,50.877192982456144,58.18181818181818,34.04255319148936
272,다원넥스뷰,323350,8.88888888888889,1.9607843137254901,1.2987012987012987,-16.176470588235293
273,다이노나,086080,-120.58823529411764,-19.444444444444446,-212.9032258064516,-303.57142857142856
274,다이오진,271850,11.904761904761903,13.20754716981132,-123.07692307692308,-27.586206896551722
275,선바이오,067370,-28.57142857142857,2.0408163265306123,12.0,
276,씨앗,103660,6.472491909385113,3.6363636363636362,4.913294797687861,-6.5891472868217065
277,에스알바이오텍,270210,-39.130434782608695,-42.857142857142854,-25.0,-66.66666666666666
278,엘리비젼,276240,-9.30232558139535,-27.027027027027028,-85.0,-200.0
279,유투바이오,221800,1.1494252873563218,-5.263157894736842,-4.395604395604396,4.864864864864865
280,이도바이오,336040,-45.45454545454545,-25.757575757575758,-40.35087719298245,-55.55555555555556
281,전우정밀,120780,3.8461538461538463,0.819672131147541,-8.986175115207374,-8.951406649616368
282,진코스텍,250030,13.385826771653544,26.47058823529412,8.333333333333332,14.233576642335766
283,큐엠씨,136660,63.39869281045751,27.722772277227726,-26.948051948051948,-9.090909090909092
284,티티씨디펜스,309900,0.0,1.9607843137254901,-11.695906432748536,-71.64179104477611
285,폭스소프트,354230,,46.875,20.689655172413794,39.130434782608695
286,CJ대한통운,000120,4.021360813485293,3.3455096836446345,3.5971896955503513,3.8249888295745835
287,CJ제일제당,097950,5.032791559737667,4.617799072780107,3.740075393648252,5.973270536961698
288,KB금융,105560,0.9331357665712763,0.9062716546895815,0.8832859196089041,0.7760844923321305
289,KC코트렐,119650,2.3841961852861036,1.9453207150368035,3.257953238788808,-18.501655629139073
290,KPX케미칼,025000,8.431703204047219,6.385252471279721,13.359094672922991,17.79072994726617
291,KR모터스,000040,-25.64102564102564,-14.310798946444251,-19.296875,0.9345794392523363
292,KTcs,058850,3.811320754716981,4.927079227433977,4.034273473759371,6.887264332435553
293,LS전선아시아,229640,8.400509121764955,5.930807248764415,7.968127490039841,4.41216771718279
294,SK렌터카,068400,3.3199370959287084,1.9384670104926196,2.6135147049562315,3.313365780606514
295,강원랜드,035250,34.18104558331187,27.779927760577916,31.834349593495936,-26.0612281867037
296,교보증권,030610,1.35476395614843,1.2915818763237674,1.4137533615059548,1.3658907287417006
297,금강공업,014280,7.874015748031496,3.8596491228070176,0.38410400354557545,-0.24174053182917005
298,금호산업,002990,4.879962341126628,6.9287469287469285,5.322209436133487,10.28238571609472
299,금호전기,001210,-1.9927536231884055,-27.242152466367713,-5.314009661835748,-14.500941619585687
300,기업은행,024110,0.7450301935028871,0.8335527594999935,0.7074272719103522,0.5940374901797261
301,남성,004270,10.434782608695652,1.5037593984962405,0.7309941520467835,-4.355400696864112
302,넥스트사이언스,003580,-3.3112582781456954,-11.76470588235294,17.220543806646525,-24.190800681431003
303,넷마블,251270,27.98484931657243,13.029649595687331,10.152767342849987,12.636469221835075
304,대구백화점,006370,-2.172470978441128,-3.178441872516842,-2.38255033557047,-4.106392907139524
305,대영포장,014160,-1.346633416458853,4.487482286254133,6.706706706706707,2.428940568475452
306,대우건설,047040,6.223344068239185,9.496978851963746,5.017155613123699,8.092946394920709
307,대원제약,003220,11.778398510242086,12.148793035219628,12.057712126417039,8.128161888701518
308,대한방직,001070,-2.9534606205250595,-8.038585209003216,-8.365508365508365,2.2388059701492535
309,대한제당,001790,2.147598594299102,4.23904589058854,3.8562091503267975,6.2873438348723525
310,대한해운,005880,4.151719310525856,5.2701436602123675,4.515495722900014,5.328707085463842
311,덕양산업,024900,1.1195928753180662,0.8051889957503914,-1.1674008810572687,-0.1112099644128114
312,동원F&B,049770,6.374361683394963,7.051022883480229,7.170131523122613,8.11414218935324
313,동원금속,018500,-1.319429665886359,-2.8951318893416254,4.161490683229814,0.3848003848003848
314,디씨엠,024090,23.2597623089983,10.826210826210826,31.305903398926656,22.239031770045386
315,디티알오토모티브,007340,9.862423338305984,11.579457364341085,12.229338212869777,11.222885884941842
