,회사이름,회사코드,옥수치20/03,옥수치20/06,옥수치20/09,옥수치20/12,업종
1834,동남합성,23450,4.424778761061948,5.1034482758620685,4.945054945054945,3.765690376569038,기초 화학물질 제조업
1835,동방,4140,0.8349900596421471,1.1100832562442182,1.1679920477137178,2.557544757033248,기타 운송관련 서비스업
1836,동아타이어,282690,5.1198257080610015,2.4746906636670416,4.82897384305835,5.073170731707316,고무제품 제조업
1837,동양피스톤,92780,0.9416195856873822,-1.0437051532941943,1.122874558870709,-0.5610561056105611,자동차용 엔진 및 자동차 제조업
1838,동원시스템즈,14820,1.6466521106259098,2.4329823940546755,2.5561312607944733,1.950585175552666,플라스틱제품 제조업
1839,디와이파워,210540,3.2138442521631645,3.9915966386554618,3.1943212067435667,4.51559934318555,특수 목적용 기계 제조업
1840,롯데리츠,330590,173.91304347826087,0.0,173.91304347826087,0.0,부동산 임대 및 공급업
1841,롯데손해보험,400,0.3331798686665536,0.20845120752806648,0.046397915662865614,-0.7915437561455259,보험업
1842,메리츠금융지주,138040,0.4359149746460933,0.5532276865883243,0.5626007831402902,0.5934925821036117,기타 금융업
1843,무림P&P,9580,0.3783499737256962,1.6341591987348445,-0.8105479304009511,-0.5817711700064642,"펄프, 종이 및 판지 제조업"
1844,미원상사,2840,3.863037752414399,5.363036303630364,5.133306804615997,3.197789182787209,기타 화학제품 제조업
1845,방림,3610,0.0,-0.9803921568627452,-1.4084507042253522,0.7092198581560284,직물직조 및 직물제품 제조업
1846,보령제약,3850,2.7487179487179487,1.9735503560528995,2.2282608695652173,0.8649868371568259,의약품 제조업
1847,사조오양,6090,2.489019033674964,3.0922930542340628,5.052724077328647,1.7560512577123872,수산물 가공 및 저장 처리업
1848,삼아알미늄,6110,0.8268482490272374,1.0821446138711266,0.5879470847623713,1.1391778107974244,1차 비철금속 제조업
1849,삼영전자공업,5680,0.6736842105263158,1.561181434599156,1.118279569892473,0.5747126436781609,전자부품 제조업
1850,삼화전자공업,11230,-1.584507042253521,-0.7246376811594203,0.1798561151079137,-0.186219739292365,영상 및 음향기기 제조업
1851,새론오토모티브,75180,-1.140939597315436,-3.089080459770115,0.20847810979847115,2.0999275887038378,자동차 신품 부품 제조업
1852,성문전자,14910,-0.2808988764044944,0.5555555555555556,-1.1661807580174928,-0.8982035928143712,전자부품 제조업
1853,신대양제지,16590,3.3726812816188865,2.9605767755790766,1.5167602002123466,2.0715630885122414,"골판지, 종이 상자 및 종이용기 제조업"
1854,신세계I&C,35510,2.8461167390255673,3.963577932512052,3.5982008995502253,4.506641366223909,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1855,쌍방울,102280,-0.2898550724637681,-0.3154574132492113,-0.10330578512396696,-0.7263922518159807,봉제의복 제조업
1856,아남전자,8700,-1.077050538525269,1.1244979919678717,3.4604105571847517,0.535077288941736,영상 및 음향기기 제조업
1857,아세아제지,2310,2.3873032808749,2.084725377522384,1.1219447041538666,3.1758740325593813,"골판지, 종이 상자 및 종이용기 제조업"
1858,애경유화,161000,4.09375,3.6644165863066536,5.479059093516924,3.9477421187162736,기초 화학물질 제조업
1859,에이엔피,15260,-1.2127894156560088,-6.038647342995169,-3.2412965186074434,-3.4615384615384617,전자부품 제조업
1860,엔케이물산,9810,-4.4303797468354436,-3.947368421052632,-3.333333333333333,-6.896551724137932,기타 전문 도매업
1861,영흥,12160,-0.4742547425474255,-2.376063361689645,-1.6610273761919407,-3.114503816793893,1차 철강 제조업
1862,오리엔트바이오,2630,-2.5295109612141653,-0.16474464579901155,-1.011804384485666,2.456140350877193,의약품 제조업
1863,오리온홀딩스,1800,2.131674231220358,1.7654931027383156,2.269703172978505,1.7473326117210457,기타 금융업
1864,웅진,16880,0.12642225031605564,0.5405989836739107,1.2693935119887163,0.5170958210215281,기타 금융업
1865,원림,5820,0.15503875968992248,1.9230769230769231,3.945111492281304,3.0664395229982966,직물직조 및 직물제품 제조업
1866,유니퀘스트,77500,0.7844946931241348,1.1518324607329842,1.0858835143139192,1.4023210831721469,기계장비 및 관련 물품 도매업
1867,이엔플러스,74610,-2.987697715289982,1.0752688172043012,-3.6764705882352944,-10.993657505285412,일반 목적용 기계 제조업
1868,이지스밸류플러스리츠,334890,,,0.0,1.1273209549071617,부동산 임대 및 공급업
1869,인바이오젠,101140,-12.658227848101266,-6.185567010309278,-9.821428571428571,-21.951219512195124,생활용품 도매업
1870,일동제약,249420,-0.1961938395134393,1.4365064163953267,1.1311349693251531,-1.1498890457938271,의약품 제조업
1871,일신석재,7110,0.16474464579901155,1.3008130081300813,0.8038585209003215,0.4784688995215311,"건축자재, 철물 및 난방장치 도매업"
1872,일양약품,7570,1.821103374397429,1.9602718243596449,2.8831562974203337,2.265902265902266,의약품 제조업
1873,일진머티리얼즈,20150,1.763951250801796,2.2110399512046355,1.7487141807494488,1.9402127048002296,전자부품 제조업
1874,주연테크,44380,3.6931818181818175,-0.2932551319648094,-2.4615384615384617,0.6024096385542169,컴퓨터 및 주변장치 제조업
1875,지코,10580,-2.1398002853067046,-3.6605657237936775,-1.2965964343598055,0.4807692307692308,자동차 신품 부품 제조업
1876,케이비아이동국실업,1620,-0.9517629245078952,-3.016042780748663,-0.043075597673917734,-0.482561965343277,자동차 신품 부품 제조업
1877,케이씨,29460,7.124789207419899,9.54994511525796,5.986696230598669,6.25920471281296,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1878,케이티스카이라이프,53210,4.997934737711688,5.3527481542247735,2.677692459145501,1.7993456924754636,텔레비전 방송업
1879,티웨이홀딩스,4870,-3.5146189971216484,-7.852157360406091,-5.266622778143517,-11.162079510703363,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1880,파미셀,5690,1.8475750577367205,9.006928406466514,2.9702970297029703,2.9680365296803655,기초 의약물질 및 생물학적 제제 제조업
1881,평화홀딩스,10770,-0.409724119093144,-2.1345982804624963,-0.25020850708924103,1.7847485127095726,자동차 신품 부품 제조업
1882,풀무원,17810,0.3421272713449403,1.1060115867880522,1.2471655328798186,0.6569551556698086,기타 식품 제조업
1883,풍산홀딩스,5810,-0.2695417789757413,-0.21373230029388196,2.349869451697128,0.5973391257127342,기타 금융업
1884,프레스티지바이오파마,950210,,,,,자연과학 및 공학 연구개발업
