,회사코드,주가상승율
225,005670,1.938854381043137
226,203690,-2.0812440187495245
227,335810,591.4285714285713
228,032580,-1.196657999136425
229,024850,0.42492322327387594
230,221840,-4.71765764920666
231,222980,-1.1069461884793155
232,050540,-3.164796963834956
233,078350,1.5809310775637828
234,123840,-2.2460762297781462
235,007770,-5.226328166498947
236,034810,-4.358356171557359
237,048410,11.320383326259744
238,039610,1.3448877396583554
239,115160,-8.792155891486438
240,189330,22.883405384800092
241,250030,23.69124020541654
242,079160,-62.11955152807962
243,097950,-61.311616333597854
244,089470,-3.998667012910286
245,096760,-3.434159818377173
246,105560,-21.769704013820263
247,119650,2.3446795486071257
248,001380,-3.8963094548531494
249,014280,-4.766004329570539
250,002990,-1.9027401165813964
251,001210,-8.62010561955682
252,024110,-7.048592826020335
253,004270,1.6134656482223304
254,251270,-58.81034981311615
255,006370,-8.563911119110477
256,047040,-4.064497661393825
257,003220,-1.2751258914597436
258,001070,14.704261300551538
259,001790,-8.644415556913925
260,005880,-1.027783317590943
261,024900,-0.28713472346841556
262,018500,-3.1371376024764817
263,042670,-3.831582858297004
264,024090,-2.149781888128484
265,007340,-19.45574195596885
266,000400,-1.7246409279532364
267,280360,-96.83035490499196
268,005300,-57.41632274277825
269,011170,-238.7013805129668
270,071840,-49.5077499973625
271,107590,-11.231005798309537
272,035150,-2.878489081314247
273,002760,1.0689927653641476
274,003960,-11.770046444183533
275,008040,-0.942775043461582
276,003230,55.07863441720044
277,021050,2.068967000466362
278,136490,-9.854509511721504
279,011300,-0.4707655098138585
280,004360,-6.03860997677346
281,058650,-105.42506043692543
282,067830,-3.2322260020060267
283,006880,-3.126687858199765
284,002700,0.18623311728697542
285,019170,81.85786674018624
286,004770,0.4635689175425398
287,122900,-2.420959280403056
288,003560,-0.6873156243195723
289,078520,-16.714526508673316
290,036570,525.401958462714
291,014440,-2.253444609219461
292,003520,-4.30639045730215
293,000670,-724.9146116713843
294,047400,0.8661918654866421
295,000220,2.6058542627051025
296,000100,20.926037024425053
297,139480,-158.86564667160616
298,005950,-6.704438438990392
299,015020,-0.6355173882554015
300,034590,-6.201981418513332
301,008500,-17.091900225401552
302,001630,61.44696021871818
303,013870,-1.1363679349428069
304,011000,10.047897110225845
305,109070,-39.73896241057757
306,281820,5.689505440133438
307,007810,-3.650781215343068
308,005420,-5.159609054855336
309,071950,-0.47611416023275116
310,138490,-4.113643155275899
311,192400,-22.35473397266379
312,015590,0.14624872875587583
313,084870,-9.646514449125005
314,003670,57.8258147497494
315,033180,-0.6205646719907361
316,019490,-2.6699151792109435
317,071050,2.0437385514941413
318,006200,-0.24619980468504232
319,161390,-40.94865031720569
320,034830,-1.8549790251869358
321,007280,-1.1379550628151263
322,018880,1.0680300072718782
323,009830,-1.878270149592754
324,101530,-14.328755074966702
325,322000,93.08566018006499
326,011210,-33.022927327099694
327,227840,-7.699704841296747
328,008770,18.365432048863575
329,006060,-1.8661062960283792
330,000850,-30.146824326995326
331,016580,-5.856569089266156
332,004800,-12.222127738219488
333,298000,-68.99595303517555
334,003280,-3.1995453328101546
335,054620,-6.201065932081085
336,035760,-99.73039011004167
337,058820,-0.04224458145895931
338,065770,1.0374092461028208
339,083660,-2.1124881582521464
340,037370,-0.7545978013021762
341,036640,-1.46548437944284
342,030190,13.919606655046405
343,024940,-0.1765578071135778
344,036120,2.474148922634508
345,048550,-1.5380686851246044
346,038340,-1.4417620520806842
347,192410,-109.46215745365022
348,217730,-2.0836485306953736
349,063080,-44.196323309682256
350,044480,-4.142154995371343
351,098460,36.326069208303295
352,014200,-4.620560401144333
353,006050,1.4788493958468312
354,039860,4.19595177146701
355,138610,14.192564672499167
356,091590,8.972102602508894
357,092730,0.746625300468663
358,089140,-14.3087802882135
359,348210,349.79488756959614
360,217270,-1.4565332065298695
361,065560,-8.026404368059001
362,040160,-4.696837590769786
363,144960,-0.13176298378616408
364,104040,-1.1309984768585588
365,045390,4.754841404788154
366,078600,31.344036506584928
367,096350,0.02690854401888937
368,213420,14.788911077800208
369,100130,-1.271017680414344
370,088130,-15.89890398133132
371,214680,-0.5180061934899338
372,134580,-2.7929007474362524
373,039840,-3.8543270220137993
374,131180,-1.120606833888099
375,033600,-4.280433295162645
376,038390,-1.489341886720121
377,228850,-10.378648030523335
378,215100,1.514441180721247
379,005990,-16.90886322652531
380,100590,-3.1941481708523014
381,014100,-9.43171538164398
382,059210,-2.061934835781508
383,058110,24.109756278303102
384,257370,-15.143314129684846
385,001810,-1.4837657628869299
386,100790,-0.8403084265774111
387,008470,-1.5179369193444308
388,138580,-3.2114207417116183
389,032850,4.482085705972818
390,143240,8.485221028376598
391,014970,4.550091689733688
392,225190,-11.167096438822046
393,032280,-0.6857073328780307
394,002290,-0.11658152302195936
395,037460,1.940964446093466
396,032750,0.6354297469282002
397,046390,-0.07810770489925824
398,027580,-1.744703610250693
399,091580,6.324446375646618
400,038070,0.36927703086690705
401,065710,13.26421235360117
402,148150,-2.5165993119250905
403,017510,-2.6448518569220703
404,108860,-2.384571999542918
405,066910,-3.9403496094527064
406,154040,-4.372665477185102
407,084180,-7.653718070497694
408,236200,12.428007320942545
409,253450,-18.49994537009412
410,033170,-0.8274271595070884
411,025870,2.854456227828302
412,215600,-42.13075895355622
413,099320,5.798356779136102
414,013990,-4.926116581650132
415,050320,-0.039060932394408096
416,052710,-7.201070304614309
417,092040,11.495824205352468
418,038880,-0.3411761580508061
419,123010,0.8948909110160256
420,290740,7.534544231088297
421,275630,-17.949678932448506
422,306040,-6.374670148590572
423,080440,-7.571556849350856
424,237690,10.039873943934719
425,138360,0.4166066777988313
426,073540,3.0138639173601396
427,036810,16.737791702940264
428,007530,-2.284613869090678
429,036000,-8.133185963710774
430,046120,-0.6756363465807111
431,052420,-4.07877037247755
432,073560,-0.5247484744752737
433,101170,-2.946715280592702
434,066590,2.7594874755522647
435,012620,-2.409218647379728
436,192390,-3.4515055559771333
437,313760,9.755223015870888
438,086390,6.783781537054741
439,206650,10.821739891592458
440,191410,-5.689322934839215
441,067920,-0.48732225938451756
442,044960,3.79421536734427
443,088390,-14.812521003094716
444,264850,-0.1359773221204151
445,052190,-5.787456435142304
446,083470,-13.873479073424622
447,091120,-4.463646644404881
448,181340,-3.5945182797732707
449,099750,-5.580430773708082
450,041830,-17.15292286686158
451,060150,2.7645254854496972
452,175140,-16.040654326716954
453,115310,-11.503653798072603
454,039290,-4.405382639238174
455,049550,-2.3581809016138084
456,110020,-2.3675767179103597
457,208140,-0.6782473463235704
458,225220,20.33123725022063
459,090470,-14.845767152691533
460,322510,22.10823361073427
461,052670,4.905421089566641
462,041590,-4.5174456576105655
463,101730,-6.657109211516593
464,067000,-1.069113531172666
465,239340,4.552166609277169
466,043610,-1.9792291325618616
467,263860,-2.6879647150828023
468,208350,-5.267827231043766
469,114570,-44.17012732333728
470,094850,-7.0254592653406975
471,278280,213.82570430522162
472,047820,0.27659335936770124
473,078340,-23.049383059713175
474,025880,-0.9635239211250937
475,105330,0.7352018921883299
476,047770,-1.0031296660744682
477,290510,12.706565068092011
478,049430,-2.505409802329722
479,041960,-22.86374657712635
480,045970,3.724946992567839
481,102940,-91.1083217696354
482,033290,2.2627631893206472
483,056360,4.42848054597687
484,182360,2.3918804727369376
485,083790,1.436329904072469
486,237880,-23.70962159411121
487,191420,-18.06813442692423
488,073640,1.1953740505152157
489,066700,2.638380444201074
490,131970,37.76233962558661
491,277880,16.030299839564634
492,043200,-1.72414209055135
493,208340,-36.18187113810583
494,150900,0.16100455391708438
495,038950,-1.3399071319702993
496,068050,0.8395493214756337
497,263750,-8.599048305948601
498,251970,-12.571422056465773
499,093380,-0.8963336563160926
500,237820,-3.606660166504163
501,131390,10.83188626634346
502,137400,10.62991173711212
503,347770,-8.249908659115816
504,067310,1.2192561024484534
505,039340,1.6250716097646296
506,034950,40.20338062914398
507,318000,-0.45604360618687256
508,256840,1.3801970766819034
509,023890,-0.10404658883303303
510,017890,6.061813637804009
511,063570,-4.522233632330714
512,053300,-0.7571818540379767
513,025770,-3.5136906684421194
514,037230,0.6270878051700886
515,030520,-3.773927957176631
516,024740,-0.805062465577423
517,054920,0.10013425202290027
518,002680,-0.19729708808353777
519,053660,-6.993759988346691
520,011080,-0.9223331201723393
521,290270,-0.34756438218396374
522,028080,-3.2889797672464973
523,189980,-0.8356555552208366
524,282330,-97.34484026102008
525,138930,-5.82868160623991
526,004840,-4.3198414753333845
527,006360,-3.7036354181800526
528,039570,-7.741362753363832
529,025000,-22.978881045869272
530,058860,-1.5475651536049315
531,001120,-20.844777612833287
532,023150,0.7783515880239874
533,034120,-11.17679295788272
534,101060,-1.4341198427464188
535,017670,-29.735787137964742
536,035250,-13.745117920484217
537,030610,-2.904959685625031
538,002720,5.148848987828471
539,001570,1.7498347906961143
540,002350,-9.481465543484907
541,005250,-11.683593708789035
542,072710,-48.918061142504804
543,058730,-2.3291836213548933
544,019680,-5.106495588762235
545,001880,9.539837273125586
546,069620,8.10866075535765
547,012510,87.71124451574387
548,004830,-0.0912237538375652
549,007590,-1.0983464706348174
550,026960,-9.637466152588955
551,102260,-2.5255648925240246
552,000640,-42.27278684040369
553,001520,-1.4926846756565446
554,082640,-8.856191004961936
555,006040,-161.96030832968847
556,003160,-1.9309901766719506
557,013570,-3.7292237622267272
558,026890,8.881981451561549
559,004000,-2.3885649104463256
560,002270,-394.72438617704984
561,090370,-3.1924741839410338
562,017180,-0.220899437710023
563,009680,-0.015676548464637105
564,134380,-19.773591119588406
565,002410,2.463330080626209
566,005180,-9.91149497037927
567,207940,465.7247670831632
568,018260,4.615393121878128
569,016360,-4.1937970786139545
570,029780,-9.987807114848785
571,002170,16.77986316258973
572,002810,-3.092157658294918
573,009770,-21.368424310623748
574,248170,3.9561555671054847
575,200880,-11.543311593962503
576,003080,-2.807111480403742
577,306200,18.793449948242536
578,308170,-12.484276136058016
579,336370,104.85658234383068
580,004430,-9.977820579454713
581,011930,-0.290169922487951
582,031430,150.94754828630386
583,031440,-122.71015265352392
584,001770,-0.1319795385782632
585,004920,-1.0006783400592816
586,183190,-40.514084959083135
587,018250,-65.02634831942045
588,244920,-38.30049261083744
589,181710,12.643458175512215
590,011330,0.07026679952049585
591,011690,-3.770418617941394
592,003460,-1.1839779959892178
593,025820,-1.0495591050187147
594,084680,2.876326901769135
595,003120,-65.64235627171891
596,194370,-9.885091987803175
597,025620,-21.567983701636642
598,001550,6.717897884316755
599,120030,21.65321540712924
600,063160,28.740183198973284
601,013890,13.942751121261855
602,051630,2.1590089500924905
603,005070,5.991242896381261
604,021240,-27.80895792237559
605,284740,-1.7197662283961108
606,012170,-8.422423049452972
607,007980,-2.350875072277085
608,055490,-2.397118060301267
609,078000,0.9631845413663889
610,036580,-10.943732615526079
611,016800,-4.8169077978918535
612,005810,-22.370600815299493
613,071090,-10.884523431375953
614,000080,15.724148700194593
615,004090,-20.673991676679645
616,002200,1.1797641196279336
617,123890,-4.569835609275009
618,025890,-1.955664267239062
619,024720,-17.35283343330419
620,047810,-39.31264603974963
621,060980,-38.2826163967708
622,008930,-42.22781903508615
623,009240,-144.0725602821707
624,004150,-3.8168669579231382
625,011700,-2.97393855802752
626,000880,-25.919121100485263
627,012450,-15.78164306324933
628,005380,-19.049812940740864
629,126560,-0.42345009903660646
630,094280,7.479088804751523
631,005870,-7.976860655882529
632,079190,-0.4173098675745266
633,950170,-12.260920445047175
634,021320,-3.354618227641961
635,036670,2.964320001810026
636,044180,-4.478642857206413
637,151860,0.20803140292347078
638,046440,1.0477011978580182
639,160550,-6.47402086079672
640,950110,4.492074084440479
641,063440,0.4386574899396781
642,121600,13.437888229153286
643,267320,1.67366969500849
644,137940,-3.269497500601541
645,041140,1.628997102306982
646,278650,26.297753418710666
647,069140,-1.3760759895430361
648,900100,-2.888854539928792
649,039560,5.212904997945292
650,068240,6.313182310611796
651,007720,-1.5180120786145885
652,036480,4.11341535137944
653,005710,-3.3014570704307067
654,090410,-0.1096316738171567
655,139050,-2.837597265031315
656,261200,-0.05034644311824668
657,025950,3.3545961743130714
658,032960,-1.042135598610602
659,073190,0.09079838516246949
660,060570,-0.8262423301127851
661,043360,-1.9884274044452153
662,068930,5.446831775554821
663,187220,-4.624873892455767
664,050120,-3.752020548872401
665,171010,3.5360382535644734
666,217500,-0.09430797861475357
667,141080,33.83563885316082
668,294140,4.824819916925179
669,090360,-7.186131621130675
670,012700,-0.6863672803339091
671,054180,-1.1643414068854436
672,078160,-15.256029793221126
673,049950,-47.54683571591907
674,064550,12.149317827618727
675,019010,0.4786807355465219
676,177350,-4.914342963964861
677,250000,-4.955167210758967
678,014470,-1.7387562659735691
679,064480,-4.876603934796887
680,054090,-0.08102787070470127
681,024950,-4.648679475901052
682,017480,-1.404165003133861
683,079650,-3.1966736207740074
684,122690,-3.1864327412236975
685,045300,1.0051437641892833
686,015750,-4.784769793116894
687,100700,-0.281070185132294
688,043100,-2.437438023472623
689,058530,-2.864134194569848
690,192440,17.351545188414875
691,131100,-4.362570772437228
692,159910,-1.1419343731064804
693,020710,-2.837569987542093
694,131090,0.24856210389011826
695,290520,-24.93399334481083
696,226330,71.0027726563207
697,108320,5.0322048511476565
698,222420,-2.161559916479532
699,136510,-5.225850810437595
700,115530,0.06688896676404452
701,225330,-3.389691269919654
702,101240,1.6157546439416965
703,036010,-3.8052100639953297
704,332370,-36.852171462787496
705,052770,-19.618020798259327
706,013310,-3.1683533586457253
707,067160,55.44480039068077
708,347860,2903.571428571427
709,085810,-3.499600599596329
710,196300,-8.117299940398814
711,205500,-7.7269983970344045
712,238090,1.8603707653954165
713,174900,3.1338119292108115
714,109610,-6.061377299663303
715,234300,-13.075250453030765
716,288620,24.527877537118158
717,298380,10.08902831786626
718,003800,6.69722304736839
719,039230,-2.637772840035321
720,072990,4.575712713381845
721,224110,7.1659766580448965
722,073070,-13.629911076147796
723,205100,-1.0922201575560992
724,067570,-0.23486255056218208
725,183490,58.15859025461489
726,182400,-6.632812391759149
727,069410,-5.593885978315541
728,096870,-1.2871309102126998
729,037950,-0.9740357960482724
730,060850,-8.057110862262041
731,122640,-8.841411626591258
732,226400,-3.854418374909897
733,067170,1.1380640075309263
734,273060,-0.14800809394537115
735,104830,-11.433167037251573
736,008370,-0.5058816927245499
737,069080,3.0205789971213726
738,044340,14.29688115086092
739,112040,-2.3516290800406177
740,089850,-4.250597060513702
741,264450,10.337103099232108
742,084370,6.438022582863002
743,039020,-1.2231039316827275
744,073490,49.52708650866316
745,272290,-32.11896810039629
746,054210,0.5565221099557371
747,115610,-4.524604841843314
748,086890,-2.215126155845473
749,277410,-1.7083195028669544
750,033230,-1.2433822408800594
751,049070,6.057664307151139
752,189300,22.655854434301617
753,221610,-0.013467948886611979
754,049630,-2.133182137744203
755,065620,-160.18602586683886
756,204270,3.909755754374767
757,089790,5.171970333378966
758,036180,-2.3856570487459923
759,086060,0.5569137313177481
760,036890,-1.8168305159093485
761,284620,3.878121096327023
762,317530,-18.110537596885962
763,180400,-0.6514090678966697
764,050110,0.19105955504644356
765,032500,83.38070904439431
766,024880,-0.7950498348034072
767,094860,1.4667948683238314
768,078940,-0.2057591346858443
769,224060,-1.5189430722867447
770,190650,-9.261307629742728
771,183300,13.99383392283222
772,121850,-4.806381788500824
773,043090,-2.941885855782924
774,054780,2.347563539326679
775,065130,3.9109927646014975
776,124560,0.36512510296385803
777,200230,-2.448800495926618
778,051360,-1.7459986554460347
779,322180,-6.444845176313139
780,356860,-879.5454545454544
781,034230,-2.24731848680353
782,177830,-1.0556146822039045
783,037030,-1.0465513534729738
784,038160,-7.725662003436255
785,053610,9.381916181334548
786,319660,51.012656583992694
787,087600,-10.971566013875421
788,161580,-0.9874500741865637
789,023760,-0.159742836576698
790,032300,42.31735219861141
791,039670,-9.179472532674202
792,046110,-1.8330353273991449
793,220630,0.8257328791491559
794,084990,-34.92258101992643
795,037440,-1.4414749774795481
796,000120,-13.023946101918408
797,069730,-5.2052216690035555
798,114090,-11.77805186612473
799,001060,-14.768958840099131
800,092230,-23.579676643541813
801,044450,-0.986611786290405
802,093050,-17.21331911751603
803,108670,-54.95037556120002
804,051910,258.90184209486034
805,079550,-56.685189556306106
806,006260,-38.32622034033815
807,035420,104.08125700924069
808,034310,4.31997638832061
809,008260,-2.306882875723581
810,005090,-33.26618571343409
811,002360,-0.8817070878127968
812,001510,-0.7044625514773634
813,000660,30.384061582554505
814,012610,4.099455937385326
815,009140,-2.620966957757898
816,001140,1.816879401847624
817,092440,-1.7762132413270995
818,006280,28.217839350841516
819,008060,-2.6201708516512605
820,008110,-0.5479515635174641
821,005750,-4.293161065693116
822,009190,2.668280944919682
823,012800,0.18922895079667176
824,001230,-8.711239558511425
825,002900,-0.9459269281060207
826,000020,7.662516064928559
827,034020,-12.755373798840338
828,001530,36.27145419650699
829,092200,-9.098449314141474
830,032350,6.717632824911951
831,033920,-20.665144351430676
832,007120,-0.3834541309189833
833,155900,-0.23106670871416643
834,005030,-1.5169019254780522
835,030790,-38.03196994188472
836,014710,-3.0125048730230333
837,028260,-36.87159611317389
838,005930,14.42093995990743
839,001360,0.3741639595728799
840,023000,-1.4920488533984948
841,004380,-8.633737296933012
842,000520,14.319354980169168
843,005500,-13.480642579347181
844,004450,-10.717512364163893
845,007860,-3.8644202014593843
846,002820,-7.741745858454745
847,004980,0.03373682663147241
848,002420,-28.907357333710593
849,019440,-14.064159425611836
850,013000,0.13652624860927395
851,021820,-12.817990254081046
852,075580,2.6490686822011082
853,145210,-0.3724931053158946
854,068270,125.81738373033777
855,004970,-7.09497904806647
856,005390,0.6713553060754189
857,004170,-6.430540975148622
858,090430,-188.05202755255212
859,002030,-33.270905252925
860,010780,-4.464198168289906
861,123700,-3.8625972110101916
862,138250,-7.088400673522646
863,085310,-0.9579967849169979
864,004250,-3.873555173297855
865,111770,-2.994610725696883
866,009970,-20.177004974900516
867,118000,-2.78033162105441
868,017370,-4.8075362135362205
869,105840,-2.420618184679279
870,049800,-9.14773620354549
871,014830,-4.324823671877991
872,001200,-0.37303536298953155
873,008250,-3.8678691641457883
874,214320,-8.767299628982927
875,102460,-8.458792700360851
876,006490,-0.5944948916990881
877,226320,-35.0390656608315
878,004910,-7.17833891530416
879,000480,-12.69376391600008
880,272450,-26.452038701865906
881,009310,-1.8756295716963896
882,003070,1.0929000610502244
883,006890,3.8654848624552316
884,214420,-13.65818293535019
885,001020,-8.750323878874221
886,005490,-146.38352734542875
887,007630,-8.007852001952896
888,293480,-2.3076615300597854
889,002960,-184.546679524965
890,104700,-4.354428327507314
891,003350,3.35226042807863
892,053690,-2.3721715970156447
893,010420,-0.49315467213436687
894,001750,0.3792023507958839
895,097230,-52.1087149671431
896,003480,-2.165759556686144
897,267260,-60.52830198326692
898,004020,-43.39555041359208
899,032560,-4.375192140422381
900,241520,-2.776857490880282
901,122450,7.592508998965718
902,104200,-7.233637160837915
903,099220,1.8200620594656893
904,040610,-2.947312105955632
905,036490,36.94648591326141
906,950180,-25.731638178829527
907,073570,-0.24394717471435223
908,079940,8.8345784248788
909,039240,-0.4793159858162141
910,060480,1.4352122769547293
911,204620,-2.9012926936876515
912,019660,-1.3218287408388123
913,187790,-2.276237620741976
914,253590,1.2177834354643304
915,042420,0.42097427920887165
916,153460,-1.549923690397701
917,065170,-0.19218566030272421
918,194700,45.94863776493058
919,108380,-1.4561988475578584
920,007680,-4.465496026006022
921,054670,-5.293779067336122
922,035290,-5.001494554734394
923,317330,-9.847304755317797
924,077360,-1.6902788544928993
925,086450,13.63734050581312
926,005290,13.24727857472704
927,187870,24.257026160597707
928,263690,23.23873438312102
929,033430,-1.1825260353211708
930,171120,-7.6787196180439725
931,281740,0.531217740831539
932,029480,-0.805131358397355
933,042500,1.7719692783782177
934,147760,-6.427994482981633
935,127160,-1.382710724006339
936,215200,38.180016112276505
937,235980,472.2332206750811
938,059090,10.705248107576523
939,214180,-7.796558168101787
940,035620,-0.8633148657359019
941,032980,-0.9249338622573231
942,206400,-10.097885130247471
943,148140,-4.644193315451911
944,082800,0.7814408081661633
945,083650,-4.888221145443549
946,042600,-1.1647901635289295
947,019770,-2.2325458706063195
948,046890,-7.080002613351251
949,093920,-5.545799997534098
950,123420,-3.369873220687217
951,043260,-0.4009759900896028
952,234340,-28.460051778856272
953,094840,-1.9052473322145247
954,115570,-0.8204066506738723
955,025320,1.3078504258071995
956,017000,-4.166249051611526
957,243840,14.117794293366233
958,264660,4.224225932741919
959,060590,-4.346712840109046
960,246720,-9.551630519378667
961,154030,0.9971453332169026
962,227610,-8.348482006277445
963,307180,2.044785764299684
964,185490,-6.2005013033072505
965,175250,9.594804740794897
966,052460,0.5514920189193412
967,065660,13.870403708111555
968,140670,-14.923777589793755
969,217480,-11.968765729324351
970,298060,77.92971417422689
971,900080,-1.1882390423237064
972,041910,-0.5734277342918335
973,054630,-1.8066739474429139
974,195990,-1.1058690581372783
975,088800,17.397463778201733
976,176440,-0.7857065320943298
977,239610,39.01403187856358
978,089530,-0.08481032802515422
979,200470,4.031779164701251
980,109960,-1.685598629668426
981,038110,-1.1456332819942008
982,054940,-0.2176901635670618
983,217820,1.1439122071594388
984,031860,-3.764617918768247
985,208860,-2.665630948281703
986,198080,-3.3249387995198263
987,290650,79.86418027995067
988,083310,-2.5347337006515467
989,169330,-25.428079877112125
990,347890,18.536699149906696
991,259630,-0.3784207813767929
992,053280,4.226190063087775
