,회사코드,상승율
225,335810,-1.29233976029182
226,032580,-2.181623324333286
227,024850,-3.9010989010989006
228,221840,0.9089295434643688
229,222980,-0.6080223406956073
230,050540,-2.891383765481598
231,078350,-2.5334536472584226
232,123840,-4.412138141188421
233,007770,-1.6839259488785434
234,034810,22.619047619047603
235,048410,0.5964828897338406
236,039610,0.5993591461344949
237,115160,1.4628342114662738
238,189330,5.333333930973618e-16
239,250030,-2.526246719160106
240,079160,-0.46449965825342293
241,097950,-0.630234220636336
242,089470,-0.007222578350704782
243,096760,-1.6344857070927399
244,105560,-0.024924923481186124
245,119650,0.4368785267513519
246,001380,4.271616541353382
247,014280,-3.7449558722429592
248,002990,0.22112354750342947
249,001210,-2.38526570048309
250,024110,-0.01880146079626749
251,004270,-4.851894228324433
252,251270,-8.916040986861217
253,006370,-0.10503967856467088
254,047040,-0.6030942275577429
255,003220,0.13965680808747644
256,001070,-2.7060238724916514
257,001790,0.8543052780138475
258,005880,0.1818882061870787
259,024900,-1.5138678820788243
260,018500,2.7404601745580854
261,042670,0.4545678925879788
262,024090,4.023070544964181
263,007340,1.1834574372818945
264,000400,-0.6169332072518217
265,280360,1.8987177428686852
266,005300,0.6514201657417912
267,011170,-8.118071058785816
268,071840,-1.927539828379704
269,107590,-4.189295936018185
270,035150,-3.3369292944625752
271,002760,-0.8051395983486105
272,003960,-2.489743809860261
273,008040,-1.7202846992116057
274,003230,4.131597906505461
275,021050,-1.970322249678105
276,136490,-2.99927357498136
277,011300,-1.4196292722683577
278,004360,0.15985623959148548
279,058650,-1.9526376439547526
280,067830,-0.9428006715280032
281,006880,-1.6183682191904079
282,002700,-7.00421261329667
283,019170,-0.25392097046262063
284,004770,10.274843505477303
285,122900,1.386820100922798
286,003560,-8.380792974523951
287,078520,-4.0452188955171655
288,036570,-20.631469331569427
289,014440,-1.5356619069470314
290,003520,1.7310765616070107
291,000670,-1.3122556824938776
292,047400,0.4910475202654014
293,000220,1.9424336187666393
294,000100,-4.026754074989017
295,139480,-1.9438988855373067
296,005950,-1.698783336690033
297,015020,13.66204795597484
298,034590,-0.5411573710464933
299,008500,-9.829859345873578
300,001630,1.9882531729219857
301,013870,-0.6568331198181585
302,011000,48.89614740368507
303,109070,-1.908276828884503
304,281820,7.3863818475092184
305,007810,0.7096275698801299
306,005420,-2.907098419643468
307,071950,1.8246060201784366
308,138490,-1.6575204716641037
309,192400,4.1809776903597236
310,015590,4.018948256345887
311,084870,1.4112635142737322
312,003670,-6.465542921162489
313,033180,-2.106465347696172
314,019490,-3.5527250133144013
315,071050,0.12978676020052468
316,006200,-3.856085382191052
317,161390,-1.8028437835976954
318,034830,-10.128846717295541
319,007280,-2.624146923074722
320,018880,-3.0794655402467037
321,009830,-2.4332493041735965
322,101530,-0.2044416128219315
323,322000,9.942882262465496
324,011210,0.8454134794749208
325,227840,-2.41379260950591
326,008770,2.912856555495142
327,006060,-1.4069510856503238
328,000850,-1.4855906604620774
329,016580,-1.5427881503940735
330,004800,4.98609803901009
331,298000,3.8251455427127343
332,003280,-0.9277539449450174
333,054620,-14.678537120900224
334,035760,-0.9824990787634137
335,058820,0.24229074889867838
336,065770,-5.665714795645188
337,037370,0.2925246246314883
338,036640,-4.202202009561622
339,030190,-1.5914551466565139
340,024940,-3.70760585992374
341,036120,47.17022844509947
342,048550,3.9896219251800162
343,038340,-5.678424546493966
344,192410,3.1946135663634405
345,217730,-1.9174473067915763
346,063080,-4.806252696221482
347,044480,2.8438228438228426
348,098460,-7.885728945246643
349,014200,1.2716652630468952
350,006050,-0.4107937497036731
351,039860,1.5965719063545145
352,138610,0.8336119003844225
353,091590,-8.804701517501442
354,092730,8.283665761831703
355,089140,-16.859732072498026
356,348210,-10.859051128512203
357,217270,-13.378378378378372
358,065560,-0.12862042682926808
359,040160,4.858233076327756
360,144960,-16.586346323341168
361,104040,-2.1490291301558417
362,045390,1.0757343150879295
363,078600,-0.4363289029793113
364,096350,3.356193831859984
365,213420,-0.9489119267768744
366,100130,0.5081919832248346
367,088130,-3.0939340942562574
368,214680,2.6921956627955037
369,134580,8.939838867555146
370,039840,0.33485882763887936
371,131180,-2.902777379689872
372,038390,2.1192841794050135
373,228850,-0.15415385345107163
374,215100,-10.549313358302117
375,005990,1.2769683864502483
376,100590,-3.1209115345274623
377,014100,-3.5889668367346927
378,059210,2.088738910617189
379,058110,2.5121513102282322
380,257370,-7.6192770889182215
381,001810,-2.1177722826898226
382,100790,-2.9449063519021204
383,008470,-0.8947113387789004
384,138580,-30.95238095238095
385,032850,1.4744827244827252
386,143240,16.577699850639636
387,014970,-2.501581939482717
388,225190,-10.987026145950352
389,032280,-0.4768380526577243
390,002290,3.7078423405119847
391,037460,-3.3927591233251118
392,032750,5.718758677480205
393,046390,1.6526610644257702
394,027580,-1.208276583565267
395,091580,0.1298729573643735
396,038070,0.5906902086677367
397,065710,-9.22931596471075
398,148150,6.429028677000864
399,017510,-1.9348453003568102
400,108860,-5.082533329320772
401,066910,8.180530131446945
402,154040,1.252694307087613
403,084180,0.594121325828643
404,236200,12.304895530515978
405,253450,-3.09589840236195
406,033170,-7.193556654637143
407,025870,1.8043613707165103
408,215600,-307.42894056847524
409,099320,2.9796747967479678
410,013990,0.0750871674372779
411,050320,21.103896103896094
412,052710,-6.834853202164045
413,092040,-1.3374105937013885
414,038880,5.20283843560418
415,123010,-13.69671242774566
416,290740,-5.001506712664697
417,275630,-8.005003126954346
418,306040,2.889382416941469
419,080440,2.2652945261695816
420,237690,-17.365584566748343
421,138360,-0.15102328863796588
422,073540,5.861667442943639
423,036810,0.4874932759548145
424,007530,5.169976740025048
425,036000,-12.307479963935705
426,046120,-0.20677577650657533
427,052420,-0.5254836309523806
428,073560,-7.093219610820704
429,101170,0.3370090043064073
430,066590,-0.007170778525908582
431,012620,-0.24404379107567822
432,192390,-7.611000754744936
433,313760,1.696033978074958
434,086390,-0.25954764553207454
435,206650,18.779724655819766
436,191410,-11.684560404615521
437,067920,-4.615438695163103
438,044960,-0.6342602247122426
439,088390,4.276494274209663
440,264850,-2.8873239436619724
441,052190,-17.82629210220673
442,083470,-15.944620644667875
443,091120,-6.680266424164964
444,181340,-5.0188094353940285
445,099750,-11.223644578313248
446,041830,-8.54898957535595
447,060150,0.8312328282134069
448,175140,-8.072022553312122
449,115310,-58.789548524706724
450,039290,-2.293548387096773
451,049550,2.8486400287491858
452,110020,8.380952380952388
453,208140,-11.82006865744531
454,225220,-11.479166666666663
455,090470,-43.103264189815405
456,322510,-149.99999999999997
457,052670,-2.1592181176267973
458,041590,-5.616570826641799
459,101730,-21.268070821376348
460,067000,18.35676037483266
461,239340,-7.628596338273757
462,043610,0.2417368196454199
463,263860,-9.106098579782786
464,208350,-7.378008213081276
465,114570,-43.060477904768554
466,094850,-16.306945291844613
467,278280,0.7094090036270544
468,047820,0.5591383452718329
469,078340,-35.31360287288713
470,025880,-3.694371559397026
471,105330,-1.5567588729965156
472,047770,-3.559622195985831
473,290510,-2.180145741249551
474,049430,-2.4813405277654668
475,041960,-2.683869949494949
476,045970,0.9745234805404788
477,102940,-4.032077844434822
478,033290,-3.4865940049956294
479,056360,1.511517898396074
480,182360,1.3832331458858493
481,083790,7.296489684033298
482,237880,0.8158432013066557
483,191420,-3.207855973813421
484,073640,-5.002152124454281
485,066700,1.1662479061976547
486,131970,-0.9043532780350402
487,277880,4.7351659403285264
488,043200,23.850848143375188
489,208340,-39.14529914529915
490,150900,-6.032884465261514
491,038950,5.106229683991821
492,068050,1.3098953754176188
493,263750,-81.8566458686313
494,251970,-5.470661544442157
495,093380,-0.2832944810629087
496,237820,-1.2058989949206371
497,131390,0.049839750871147885
498,137400,-2.0903158562070594
499,347770,-8.480027081922811
500,067310,-0.8158826555052973
501,039340,4.830917874396133
502,034950,5.530591081921889
503,318000,0.6105144149236875
504,256840,-5.14291748803154
505,023890,-2.943709939064688
506,017890,2.581032738030766
507,063570,-3.5111314997462992
508,053300,-1.580676432572165
509,025770,-5.208075326336488
510,037230,-0.6057836520434943
511,030520,-0.07078503901508533
512,024740,1.1899801341378065
513,054920,-1.1538804241290204
514,053660,-13.103362500028782
515,011080,8.233205494838426
516,290270,-22.818877551020396
517,028080,398.87218045112763
518,189980,1.780490888910742
519,282330,5.247894915956688
520,138930,0.07303780635598058
521,004840,-1.256444101534852
522,006360,2.6253282126504565
523,039570,-0.8788161729338198
524,025000,2.4636957344378865
525,058860,-0.5657232569142765
526,001120,-1.0006995318933283
527,023150,-0.06390189779071032
528,034120,-0.4492052995468191
529,101060,2.1203210267233663
530,017670,-1.7702865508501187
531,035250,-1.1733479949079684
532,030610,0.029494702678762523
533,002720,1.2855329949238576
534,001570,-1.4077712520918506
535,002350,-0.34038717532484575
536,005250,-2.073097296672672
537,072710,-1.1864788841768301
538,058730,-4.5297554797127395
539,019680,-4.022752357103064
540,001880,6.17938450265653
541,069620,0.22733314987182407
542,012510,-6.099981163470467
543,004830,-0.9529447712168657
544,007590,0.035153088047532595
545,026960,-0.9491964960576219
546,102260,3.6346598712017166
547,000640,-0.9328750005460076
548,001520,-2.342754188391772
549,082640,-0.2305812089618734
550,006040,-1.9277006492709792
551,003160,-7.202594685371781
552,013570,-0.22698149199831127
553,026890,-0.3344877635864414
554,004000,3.3668519010431095
555,002270,-1.2954569524450106
556,090370,21.89834390415785
557,017180,-4.50213690944386
558,009680,-0.6800437049008665
559,134380,-1.4844257718464802
560,002410,5.557446670556957
561,005180,1.6488060614039175
562,207940,-0.05458000010980177
563,018260,1.2779426847857382
564,016360,0.10472860117921126
565,029780,-0.07520238076524909
566,002170,8.024773262638512
567,002810,-2.259652735685005
568,009770,0.19092323276174178
569,248170,2.1791698555633348
570,200880,1.1463736090258727
571,003080,-0.8023202660739897
572,306200,3.5337903251450493
573,308170,0.05157891574108395
574,004430,0.09604934186410838
575,011930,2.067340087496815
576,031430,2.8207870609814103
577,031440,-1.296098694331542
578,001770,-2.2112120378016322
579,004920,-0.6409476597427073
580,183190,-1.32566482546552
581,018250,-2.2479815584216953
582,244920,-18.80969256444283
583,181710,1.3741336888876643
584,011330,3.9007574195241745
585,011690,-1.0564512886494293
586,003460,-0.08037559243564617
587,025820,-2.5456685324005615
588,084680,0.45226183850751334
589,003120,-0.7537034596274622
590,194370,-2.8220861446108674
591,025620,-42.5043413545026
592,001550,-0.3587719747834554
593,120030,-7.2009104599432
594,063160,0.5225221022183865
595,013890,-6.871552138536713
596,051630,-2.926136363636363
597,005070,-3.073388917274141
598,021240,-3.4141716916845457
599,284740,10.26950690472699
600,012170,-15.29241608431664
601,007980,1.4897696402977352
602,055490,-0.9939507025099327
603,078000,-3.9545550315229883
604,036580,-2.1468787416457427
605,016800,1.6481699697650483
606,005810,-12.669304290728185
607,071090,-2.301959558057117
608,000080,0.014202783524474665
609,004090,-1.3978633583182554
610,002200,4.71044497806736
611,123890,-28.524554776038876
612,025890,-4.573139457352412
613,024720,-1.5714404524284737
614,047810,6.938351622206566
615,060980,1.1419313133309428
616,008930,0.6017036831401285
617,009240,-8.038117867487149
618,004150,1.302006017011431
619,011700,-3.42274017749012
620,000880,-2.9748541346767894
621,012450,0.2608248532111149
622,005380,-0.8171759884075297
623,126560,-1.4923225799699587
624,094280,-0.7989881764603942
625,005870,-4.339622641509433
626,079190,2.645867684920014
627,950170,-7.496696204224517
628,021320,-1.5978753108183261
629,036670,6.107612795912912
630,044180,12.833282711880553
631,151860,-0.34189020055679437
632,046440,1.6907047080094755
633,160550,-0.5655131730950419
634,950110,1.0879510493509468
635,063440,-2.8758678973271237
636,121600,-2.8394454101828375
637,267320,9.031060952671442
638,137940,1.4928721244546128
639,041140,-16.346941346941342
640,278650,-10.430366492146595
641,069140,-1.9047278427079501
642,900100,11.139093639093632
643,039560,-0.006088401659266951
644,068240,-0.3371263169387425
645,007720,1.4938924724324056
646,036480,0.5613908004346252
647,005710,-3.3140498999628774
648,090410,-2.7725381336606625
649,139050,5.198858569645084
650,261200,2.9758825811457372
651,025950,-14.999803821556084
652,032960,-3.226240861869948
653,073190,-6.032182103610674
654,060570,-11.855036855036854
655,043360,-8.480392156862742
656,068930,5.015516663732744
657,187220,-2.799551390036536
658,050120,-4.639214314856908
659,171010,3.577026421854008
660,217500,-13.450053636902187
661,141080,28.285278285278277
662,294140,-27.592264302981455
663,090360,-7.239694916462392
664,012700,92.65626645269546
665,054180,-0.31639765223771066
666,078160,-1.8555410009477067
667,049950,-13.493273967411891
668,064550,-1.2479135203878855
669,019010,0.3257319436928509
670,177350,-12.63650271868345
671,250000,-13.641736514076936
672,014470,-0.13425925359006396
673,064480,3.608425414364638
674,054090,2.754630286482389
675,024950,-4.710194730813286
676,017480,-0.6597494803469938
677,079650,-10.013683277022428
678,122690,0.8236679921054229
679,045300,-3.331081081081081
680,015750,0.1839507439302467
681,100700,1.8608547306231167
682,043100,1.1672340358980509
683,058530,8.635320606274963
684,192440,-10.233963794939402
685,131100,-21.335470085470075
686,159910,-22.06282971547176
687,020710,-11.908319498247558
688,131090,10.7712497476277
689,290520,-10.374149659863935
690,226330,73.27272727272725
691,108320,-2.795626483065148
692,222420,-4.145015031896952
693,136510,-20.14755513695942
694,115530,-2.6062248067138034
695,225330,-5.374099118785211
696,101240,0.6543960257775021
697,036010,-12.415992558510371
698,332370,3.113741636644364
699,052770,11.424050632911396
700,013310,0.03965194240612976
701,067160,0.16101767619798232
702,347860,74.8251748251748
703,085810,-7.9882751358888955
704,196300,-10.185814913772163
705,205500,38.83779264214046
706,238090,-1.3630077608982825
707,174900,31.485475985044562
708,109610,-2.985131440908135
709,234300,-5.3022577578095325
710,288620,-7.773011439212554
711,298380,-23.63203806502781
712,003800,1.277094560192443
713,039230,-0.8585813514196907
714,072990,5.508712035814354
715,224110,1.4517906336088149
716,073070,-13.40881494578531
717,205100,0.7511860832894025
718,067570,0.39660758129871937
719,183490,-15.177249707830146
720,182400,65.49003549003548
721,069410,10.944741532976824
722,096870,-1.565091210613602
723,037950,-0.1976008926910913
724,060850,9.661978221415604
725,122640,-20.487095402927057
726,226400,-3.9183205206557497
727,067170,-2.053451325460585
728,273060,-3.7299969541482145
729,104830,-1.679096483647794
730,008370,-0.3052503052503045
731,069080,2.905236943921187
732,044340,6.630102517025525
733,112040,-5.035490218298321
734,089850,0.3763772902625245
735,264450,-3.6924473880995636
736,084370,-0.3311085685227575
737,039020,-0.3538040777596976
738,073490,10.849771993646561
739,272290,4.044709573117864
740,054210,4.442399818721395
741,115610,-39.92561983471074
742,086890,-4.292745689934107
743,277410,-3.9844329132690857
744,033230,-0.1558713222941392
745,049070,6.731513551909341
746,189300,-0.1525310769412048
747,221610,-0.2788763817057075
748,049630,8.663549158324555
749,065620,7.666666666666661
750,204270,13.520845494485236
751,089790,7.254280279010779
752,036180,-3.865152518205427
753,086060,-2.141209144890535
754,036890,0.8917590651243205
755,284620,-294.6236559139784
756,317530,-4.473304473304473
757,180400,-15.689947373115684
758,050110,-0.735335937727965
759,032500,19.342259697856395
760,024880,0.39582340666218696
761,094860,1.135375398589236
762,078940,27.981558415239626
763,224060,-4.019205283625537
764,190650,-3.8734060926249883
765,183300,-8.979721882483528
766,121850,9.573018929963828
767,043090,-48.45238095238093
768,054780,-2.0568623587944903
769,065130,4.805694929813943
770,124560,5.031056694443025
771,200230,8.564117212978168
772,051360,1.9417486443646574
773,322180,-1.8982039063727287
774,356860,6.235984908868693
775,034230,1.6885848198181117
776,177830,-3.6180441898527
777,037030,-3.403656821378341
778,053610,7.8927992168282355
779,319660,14.782937671427216
780,087600,11.532295006871271
781,161580,-16.490376099107138
782,023760,0.28689403874415687
783,032300,1.9477540534518236
784,039670,-22.03463203463203
785,046110,-2.6832904884318762
786,220630,-2.7871154064202868
787,084990,-11.029164199850703
788,037440,-0.9695085849615146
789,000120,-0.2120855589674705
790,069730,1.0044711637563721
791,114090,-14.996689294167938
792,001060,-4.005553246466207
793,092230,2.3371686106177885
794,044450,0.2867829439732325
795,093050,-1.7222895101063844
796,108670,-1.616433625074271
797,051910,-5.26017703084376
798,079550,0.30468312765825445
799,006260,-0.8163077588604705
800,035420,-11.858224292023165
801,034310,-0.7773480965401969
802,008260,-0.8232887720067203
803,005090,2.0465799098423116
804,002360,-10.0984975207599
805,001510,-0.11766712588515309
806,000660,-16.385740526343067
807,012610,1.6273493921406548
808,009140,-5.211955621791686
809,001140,2.6898371697950414
810,092440,1.1896682967215033
811,006280,-1.9851854858111877
812,008060,-2.0209211768423003
813,008110,1.7477940907260272
814,005750,-1.7545984958614516
815,009190,-5.4739936277918835
816,012800,-2.2298406884296447
817,001230,-0.5397397690334726
818,002900,1.4251164085247223
819,000020,-0.3588149165777911
820,034020,0.36344585271510105
821,001530,1.5910143562349384
822,092200,-4.300289117745857
823,032350,-2.555789902146354
824,033920,-8.296300252821988
825,007120,10.296717171717168
826,155900,-0.3189392297895044
827,005030,-1.5951077554817972
828,030790,10.425274756162693
829,014710,-1.083420093701197
830,028260,0.020556863417043575
831,005930,-7.01690298385057
832,001360,0.265900717471397
833,023000,-0.24939969539248968
834,004380,-5.479503942146457
835,000520,1.2530643537592514
836,005500,0.13086436226671475
837,004450,-2.3207053330729375
838,007860,1.464546796033476
839,002820,-1.9810846133438145
840,004980,-0.6015553472436171
841,002420,-0.1364536540597982
842,019440,-1.6994304338084976
843,013000,-1.2962025316455708
844,021820,1.3243934667481203
845,075580,0.2079066373262081
846,145210,-2.537224549994102
847,068270,-3.4132778400830976
848,004970,-7.429378531073445
849,005390,1.0373555579841383
850,004170,0.09355998472946057
851,090430,-2.6087295598149107
852,002030,0.9910353413109224
853,010780,-7.063794207946943
854,123700,-0.6329523200105872
855,138250,-13.503293422651755
856,085310,-0.34128378620060795
857,004250,0.393927861365738
858,111770,0.5373523938687742
859,009970,1.186353893590484
860,118000,4.7248554720690406
861,017370,-1.0905631714372934
862,105840,0.22203894055190984
863,049800,-2.5908381301011034
864,014830,0.6233353757325302
865,001200,-0.11902161439913934
866,008250,-0.7371250531508836
867,214320,-1.292454027456962
868,102460,-5.616290552290125
869,006490,8.800210208837907
870,226320,-8.271090266921425
871,004910,-1.2964293524101085
872,000480,1.9554869881362407
873,272450,-48.68384093356062
874,009310,-8.175500106029547
875,003070,1.7846027961921183
876,006890,-0.19404523679582808
877,214420,0.5650940151341435
878,001020,3.119075117843658
879,005490,-0.4877259574979779
880,007630,-2.8298528713811066
881,293480,-3.147075805393766
882,002960,-3.639257927187315
883,104700,-3.2666285496474172
884,003350,-2.0780873056401767
885,053690,4.262018175061653
886,010420,0.4132204818385656
887,001750,0.6348021200284097
888,097230,2.2850485120800315
889,003480,0.45441397743409573
890,267260,-5.805403648426186
891,004020,-1.7352465742819303
892,032560,-1.9828140795882734
893,241520,2.2339212661793315
894,122450,-0.43474876740764923
895,104200,16.08322131961895
896,099220,-1.3163792203645825
897,040610,-0.8900261277782888
898,036490,0.11080288763082977
899,950180,-31.348361927561275
900,073570,25.38610038610038
901,079940,1.4613756577865138
902,039240,-0.016127304332600016
903,060480,-4.491369552914543
904,204620,5.787119598222461
905,019660,5.1361441473665375
906,187790,-1.4642307290145553
907,253590,-16.644565281811175
908,042420,5.487986829243196
909,153460,21.872778962331196
910,065170,-5.2885781550973805
911,194700,-3.531024219210164
912,108380,-0.829390704253646
913,007680,-3.1574847479472137
914,054670,4.88532945030943
915,035290,-12.31357927786499
916,317330,-13.286106488001243
917,077360,0.6612736969479666
918,086450,-0.5378866744939381
919,005290,1.368490362342883
920,187870,-8.665847492711109
921,263690,-2.381526104417671
922,033430,-10.449053619156707
923,171120,0.6814934775880864
924,281740,-4.82508645916467
925,029480,-5.836236933797908
926,042500,1.075467628116236
927,147760,-10.923794150755047
928,127160,-2.1298115948220615
929,215200,5.001346699033482
930,235980,65.93647316538883
931,059090,-3.3130683190830656
932,214180,-0.4938475969762203
933,035620,-33.189923082899526
934,032980,-11.001262569328583
935,206400,93.96484879813902
936,148140,-2.225042583748037
937,082800,6.5631052452928165
938,083650,-4.420528513682705
939,042600,-0.0851166803442546
940,019770,-1.765737575758809
941,046890,-2.3111936241297917
942,093920,4.115328358578971
943,123420,-52.82524493050807
944,043260,-2.3125541453624128
945,234340,-6.160787886676209
946,094840,-0.5281914216622156
947,115570,-0.4585031261860528
948,025320,-3.4833085650077926
949,017000,-1.95350545701453
950,243840,-0.27299881556688477
951,264660,8.45460698874693
952,060590,3.0950939955783237
953,246720,48.5919485919486
954,154030,-3.185158305361516
955,227610,-24.847340258105124
956,307180,-8.091787439613526
957,185490,122.68439108061747
958,175250,-1.7695219030043308
959,065660,-7.560528901992311
960,140670,-3.0156995230524632
961,217480,-17.287660953043346
962,298060,155.4334554334554
963,900080,-2.8265568953438573
964,041910,0.7408420320822814
965,054630,-9.758048099572507
966,195990,-7.687174524492469
967,088800,2.6707238966355895
968,176440,0.9968241570184506
969,239610,24.23130830887827
970,089530,-2.5489880451712503
971,200470,1.654188948306594
972,109960,3.3072955785889535
973,038110,1.24355063797785
974,054940,-1.1377137231067092
975,217820,1.2232415902140668
976,031860,11.994147157190625
977,208860,1.5881440352739467
978,198080,4.793126724771186
979,290650,-1.3480392156862804
980,083310,-14.490316886117983
981,169330,-5.990088343029523
982,347890,-0.10174029451137633
983,259630,-8.048953215597749
984,053280,2.366071428571428
985,900300,-14.139810554183928
986,082210,0.245870804802304
987,153710,1.2264150943396226
